item_code	item_name	sku_name	required_specs	optional_specs	item_group	top_group	sub_group	material_family	stock_uom	purchase_uom	conversion_factor	aliases	search_keywords	brand	model	status	quality_level	agent_use_policy	source_refs	source_item_codes	merged_count	governance_note	updated_at
FAST-000035	螺丝套件	螺丝套件 M4*15	规格：M4*15；材质：碳钢；强度等级：8.8；表面处理：镀锌		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套			M4*15螺丝；螺丝组件；螺丝套件	FAST-000035 螺丝套件 M4*15 螺丝套件 螺丝/螺栓 紧固件与连接件 规格：M4*15 材质：碳钢 强度等级：8.8 表面处理：镀锌 套 M4*15螺丝 螺丝组件			active	standard	auto_select_allowed	canonical=FAST-000035；source_item_codes=FAST-000035；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000035	1	来源单位一致	2026-07-04
FAST-000036	螺丝套件	螺丝套件 M5*15	规格：M5*15；材质：碳钢；强度等级：8.8；表面处理：镀锌		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套			M5*15螺丝；螺丝组件；螺丝套件	FAST-000036 螺丝套件 M5*15 螺丝套件 螺丝/螺栓 紧固件与连接件 规格：M5*15 材质：碳钢 强度等级：8.8 表面处理：镀锌 套 M5*15螺丝 螺丝组件			active	standard	auto_select_allowed	canonical=FAST-000036；source_item_codes=FAST-000036；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000036	1	来源单位一致	2026-07-04
FAST-000037	螺丝套件	螺丝套件 M6*15	规格：M6*15；材质：碳钢；强度等级：8.8；表面处理：镀锌		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套			M6*15螺丝；螺丝组件；螺丝套件	FAST-000037 螺丝套件 M6*15 螺丝套件 螺丝/螺栓 紧固件与连接件 规格：M6*15 材质：碳钢 强度等级：8.8 表面处理：镀锌 套 M6*15螺丝 螺丝组件			active	standard	auto_select_allowed	canonical=FAST-000037；source_item_codes=FAST-000037；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000037	1	来源单位一致	2026-07-04
FAST-000022	螺丝套件	螺丝套件 M6*25	规格：M6*25；材质：碳钢；强度等级：8.8；表面处理：镀锌		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套			M6*25螺丝；螺丝组件；螺丝套件	FAST-000022 螺丝套件 M6*25 螺丝套件 螺丝/螺栓 紧固件与连接件 规格：M6*25 材质：碳钢 强度等级：8.8 表面处理：镀锌 套 M6*25螺丝 螺丝组件			active	standard	auto_select_allowed	canonical=FAST-000022；source_item_codes=FAST-000022；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000022	1	来源单位一致	2026-07-04
FAST-000038	螺丝套件	螺丝套件 M8*15	规格：M8*15；材质：碳钢；强度等级：8.8；表面处理：镀锌		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套			M8*15螺丝；螺丝组件；螺丝套件	FAST-000038 螺丝套件 M8*15 螺丝套件 螺丝/螺栓 紧固件与连接件 规格：M8*15 材质：碳钢 强度等级：8.8 表面处理：镀锌 套 M8*15螺丝 螺丝组件			active	standard	auto_select_allowed	canonical=FAST-000038；source_item_codes=FAST-000038；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000038	1	来源单位一致	2026-07-04
FAST-000074	螺丝套件	螺丝套件 M8*20	规格：M8*20；材质：碳钢；强度等级：8.8；表面处理：镀锌		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套			M8*20螺丝；螺丝套件	FAST-000074 螺丝套件 M8*20 螺丝套件 螺丝/螺栓 紧固件与连接件 规格：M8*20 材质：碳钢 强度等级：8.8 表面处理：镀锌 套 M8*20螺丝			active	standard	auto_select_allowed	canonical=FAST-000074；source_item_codes=FAST-000074；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000074	1	来源单位一致	2026-07-04
FAST-000015	螺丝套件	螺丝套件 M8*25	规格：M8*25；材质：碳钢；强度等级：8.8；表面处理：镀锌		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套			8*25螺丝；M8*25螺丝；螺丝组件；螺丝套件	FAST-000015 螺丝套件 M8*25 螺丝套件 螺丝/螺栓 紧固件与连接件 规格：M8*25 材质：碳钢 强度等级：8.8 表面处理：镀锌 套 8*25螺丝 M8*25螺丝 螺丝组件			active	standard	auto_select_allowed	canonical=FAST-000015；source_item_codes=FAST-000015；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000015	1	来源单位一致	2026-07-04
FAST-000107	钻尾螺丝	钻尾螺丝 60mm	长度：60mm；材质：碳钢；表面处理：镀锌		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	盒			钻尾螺丝60mm	FAST-000107 钻尾螺丝 60mm 钻尾螺丝 螺丝/螺栓 紧固件与连接件 长度：60mm 材质：碳钢 表面处理：镀锌 盒 钻尾螺丝60mm			active	standard	auto_select_allowed	canonical=FAST-000107；source_item_codes=FAST-000107；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000107	1	来源单位一致；补齐依据：直径未提供，暂以长度作为关键规格，待采购确认规格。	2026-07-04
FAST-000104	钻尾螺丝	钻尾螺丝 M5.5*80	规格：M5.5*80；材质：碳钢；表面处理：镀锌		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	盒			钻尾螺丝M5.5*80大盒	FAST-000104 钻尾螺丝 M5.5*80 钻尾螺丝 螺丝/螺栓 紧固件与连接件 规格：M5.5*80 材质：碳钢 表面处理：镀锌 盒 钻尾螺丝M5.5*80大盒			active	standard	auto_select_allowed	canonical=FAST-000104；source_item_codes=FAST-000104；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000104	1	来源单位一致	2026-07-04
FAST-000119	高强度全牙螺栓	高强度全牙螺栓 12.9 M24*60	强度等级：12.9；规格：M24*60；螺纹形式：全牙；材质：合金钢；表面处理：发黑；套件组成：平垫+弹垫		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套			12.9级M24*60全芽螺丝带平弹垫；高强度全螺纹螺丝套件；螺丝套件	FAST-000119 高强度全牙螺栓 12.9 M24*60 高强度全牙螺栓 螺丝/螺栓 紧固件与连接件 强度等级：12.9 规格：M24*60 螺纹形式：全牙 材质：合金钢 表面处理：发黑 套件组成：平垫+弹垫 套 12.9级M24*60全芽螺丝带平弹垫 高强度全螺纹螺丝套件 螺丝套件			active	standard	auto_select_allowed	canonical=FAST-000119；source_item_codes=FAST-000119；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000119	1	来源单位一致	2026-07-04
FAST-000108	高强度全牙螺栓	高强度全牙螺栓 12.9 M27*100	强度等级：12.9；规格：M27*100；螺纹形式：全牙；材质：合金钢；表面处理：发黑		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套			12.9级M27*100全芽螺丝；高强度全牙螺丝；螺丝	FAST-000108 高强度全牙螺栓 12.9 M27*100 高强度全牙螺栓 螺丝/螺栓 紧固件与连接件 强度等级：12.9 规格：M27*100 螺纹形式：全牙 材质：合金钢 表面处理：发黑 套 12.9级M27*100全芽螺丝 高强度全牙螺丝 螺丝			active	standard	auto_select_allowed	canonical=FAST-000108；source_item_codes=FAST-000108；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000108	1	来源单位一致	2026-07-04
FAST-000082	高强度全牙螺栓	高强度全牙螺栓 12.9 M30*250	强度等级：12.9；规格：M30*250；螺纹形式：全牙；材质：合金钢；表面处理：发黑		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套			12.9级m30*250全芽螺丝；高强度全牙螺丝；螺丝	FAST-000082 高强度全牙螺栓 12.9 M30*250 高强度全牙螺栓 螺丝/螺栓 紧固件与连接件 强度等级：12.9 规格：M30*250 螺纹形式：全牙 材质：合金钢 表面处理：发黑 套 12.9级m30*250全芽螺丝 高强度全牙螺丝 螺丝			active	standard	auto_select_allowed	canonical=FAST-000082；source_item_codes=FAST-000082；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000082	1	来源单位一致	2026-07-04
FAST-000084	高强度螺丝套件	高强度螺丝套件 M10*80 8.8级 发黑	强度等级：8.8；规格：M10*80；材质：合金钢；表面处理：发黑；套件组成：平垫+弹垫		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套			8.8级M10*80螺丝带平 弹垫；螺丝套件	FAST-000084 高强度螺丝套件 M10*80 8.8级 发黑 高强度螺丝套件 螺丝/螺栓 紧固件与连接件 强度等级：8.8 规格：M10*80 材质：合金钢 表面处理：发黑 套件组成：平垫+弹垫 套 8.8级M10*80螺丝带平 弹垫 螺丝套件			active	standard	auto_select_allowed	canonical=FAST-000084；source_item_codes=FAST-000084；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000084	1	来源单位一致	2026-07-04
FAST-000117	高强度螺丝套件	高强度螺丝套件 M16*120 8.8级 发黑	强度等级：8.8；规格：M16*120；材质：合金钢；表面处理：发黑；套件组成：平垫+弹垫		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套			8.8级M16*120螺丝带平弹垫；螺丝套件	FAST-000117 高强度螺丝套件 M16*120 8.8级 发黑 高强度螺丝套件 螺丝/螺栓 紧固件与连接件 强度等级：8.8 规格：M16*120 材质：合金钢 表面处理：发黑 套件组成：平垫+弹垫 套 8.8级M16*120螺丝带平弹垫 螺丝套件			active	standard	auto_select_allowed	canonical=FAST-000117；source_item_codes=FAST-000117；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000117	1	来源单位一致	2026-07-04
FAST-000091	高强度螺丝套件	高强度螺丝套件 M16*130 8.8级 发黑	强度等级：8.8；规格：M16*130；材质：合金钢；表面处理：发黑；套件组成：平垫+弹垫		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套			8.8级M16*130螺丝带平 弹垫；螺丝套件	FAST-000091 高强度螺丝套件 M16*130 8.8级 发黑 高强度螺丝套件 螺丝/螺栓 紧固件与连接件 强度等级：8.8 规格：M16*130 材质：合金钢 表面处理：发黑 套件组成：平垫+弹垫 套 8.8级M16*130螺丝带平 弹垫 螺丝套件			active	standard	auto_select_allowed	canonical=FAST-000091；source_item_codes=FAST-000091；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000091	1	来源单位一致	2026-07-04
FAST-000116	高强度螺丝套件	高强度螺丝套件 M16*50 8.8级 发黑	强度等级：8.8；规格：M16*50；材质：合金钢；表面处理：发黑；套件组成：平垫+弹垫		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套			8.8级M16*50螺丝带平弹垫；螺丝套件	FAST-000116 高强度螺丝套件 M16*50 8.8级 发黑 高强度螺丝套件 螺丝/螺栓 紧固件与连接件 强度等级：8.8 规格：M16*50 材质：合金钢 表面处理：发黑 套件组成：平垫+弹垫 套 8.8级M16*50螺丝带平弹垫 螺丝套件			active	standard	auto_select_allowed	canonical=FAST-000116；source_item_codes=FAST-000116；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000116	1	来源单位一致	2026-07-04
FAST-000093	高强度螺丝套件	高强度螺丝套件 M16*60 8.8级 发黑	强度等级：8.8；规格：M16*60；材质：合金钢；表面处理：发黑；套件组成：平垫+弹垫		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套			8.8级M16*60螺丝带平 弹垫；螺丝套件	FAST-000093 高强度螺丝套件 M16*60 8.8级 发黑 高强度螺丝套件 螺丝/螺栓 紧固件与连接件 强度等级：8.8 规格：M16*60 材质：合金钢 表面处理：发黑 套件组成：平垫+弹垫 套 8.8级M16*60螺丝带平 弹垫 螺丝套件			active	standard	auto_select_allowed	canonical=FAST-000093；source_item_codes=FAST-000093；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000093	1	来源单位一致	2026-07-04
FAST-000123	高强度螺丝套件	高强度螺丝套件 M16*70 8.8级 发黑	强度等级：8.8；规格：M16*70；材质：合金钢；表面处理：发黑；套件组成：平垫+弹垫		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套			8.8级m16*70螺丝带平 弹垫；高强度螺丝套件；螺丝套件	FAST-000123 高强度螺丝套件 M16*70 8.8级 发黑 高强度螺丝套件 螺丝/螺栓 紧固件与连接件 强度等级：8.8 规格：M16*70 材质：合金钢 表面处理：发黑 套件组成：平垫+弹垫 套 8.8级m16*70螺丝带平 弹垫 螺丝套件			active	standard	auto_select_allowed	canonical=FAST-000123；source_item_codes=FAST-000123；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000123	1	来源单位一致；补齐依据：表面处理：发黑（根据governance_note推定）	2026-07-04
FAST-000090	高强度螺丝套件	高强度螺丝套件 M16*70 8.8级 镀锌	强度等级：8.8；规格：M16*70；材质：合金钢；表面处理：镀锌；套件组成：平垫+弹垫		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套			8.8级M16*70镀锌螺丝带平 弹垫；螺丝套件	FAST-000090 高强度螺丝套件 M16*70 8.8级 镀锌 高强度螺丝套件 螺丝/螺栓 紧固件与连接件 强度等级：8.8 规格：M16*70 材质：合金钢 表面处理：镀锌 套件组成：平垫+弹垫 套 8.8级M16*70镀锌螺丝带平 弹垫 螺丝套件			active	standard	auto_select_allowed	canonical=FAST-000090；source_item_codes=FAST-000090；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000090	1	来源单位一致	2026-07-04
FAST-000100	高强度螺丝套件	高强度螺丝套件 M20*200 8.8级 发黑	强度等级：8.8；规格：M20*200；材质：合金钢；表面处理：发黑；套件组成：平垫+弹垫		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套			8.8级M20*200螺丝带平 弹垫；螺丝套件	FAST-000100 高强度螺丝套件 M20*200 8.8级 发黑 高强度螺丝套件 螺丝/螺栓 紧固件与连接件 强度等级：8.8 规格：M20*200 材质：合金钢 表面处理：发黑 套件组成：平垫+弹垫 套 8.8级M20*200螺丝带平 弹垫 螺丝套件			active	standard	auto_select_allowed	canonical=FAST-000100；source_item_codes=FAST-000100；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000100	1	来源单位一致	2026-07-04
FAST-000094	高强度螺丝套件	高强度螺丝套件 M20*60 8.8级 发黑	强度等级：8.8；规格：M20*60；材质：合金钢；表面处理：发黑；套件组成：平垫+弹垫		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	套			8.8级M20*60螺丝带平 弹垫；螺丝套件	FAST-000094 高强度螺丝套件 M20*60 8.8级 发黑 高强度螺丝套件 螺丝/螺栓 紧固件与连接件 强度等级：8.8 规格：M20*60 材质：合金钢 表面处理：发黑 套件组成：平垫+弹垫 套 8.8级M20*60螺丝带平 弹垫 螺丝套件			active	standard	auto_select_allowed	canonical=FAST-000094；source_item_codes=FAST-000094；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000094	1	来源单位一致	2026-07-04
SPARE-000042	高强度螺栓	高强度螺栓 M10*150 12.9	规格：M10*150；强度等级：12.9；材质：合金钢；表面处理：发黑		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	个			12.9级 10*150螺丝；高强度螺丝；螺丝	SPARE-000042 高强度螺栓 M10*150 12.9 高强度螺栓 螺丝/螺栓 紧固件与连接件 规格：M10*150 强度等级：12.9 材质：合金钢 表面处理：发黑 个 12.9级 10*150螺丝 高强度螺丝 螺丝			active	standard	auto_select_allowed	canonical=SPARE-000042；source_item_codes=SPARE-000042；merged_count=1；sku_governance=batch_all_sku_governance_20260703	SPARE-000042	1	来源单位一致；补齐依据：原始规格无公称直径符号M，根据常见命名补齐为M10*150；标准单位统一为个，原单位为套，需人工确认换算	2026-07-04
FAST-000064	高强度螺栓	高强度螺栓 M30*100 12.9	规格：M30*100；强度等级：12.9；材质：合金钢；表面处理：发黑		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	个			M30*100/12.9级螺丝；高强度螺丝；螺丝	FAST-000064 高强度螺栓 M30*100 12.9 高强度螺栓 螺丝/螺栓 紧固件与连接件 规格：M30*100 强度等级：12.9 材质：合金钢 表面处理：发黑 个 M30*100/12.9级螺丝 高强度螺丝 螺丝			active	standard	auto_select_allowed	canonical=FAST-000064；source_item_codes=FAST-000064；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000064	1	来源单位一致	2026-07-04
FAST-000067	高强度螺栓	高强度螺栓 M30*80 10.8	规格：M30*80；强度等级：10.8；材质：合金钢；表面处理：发黑		紧固件与连接件/螺丝/螺栓	紧固件与连接件	螺丝/螺栓	螺丝/螺栓	个			M30*80/10.8级螺丝；高强度螺丝；螺丝	FAST-000067 高强度螺栓 M30*80 10.8 高强度螺栓 螺丝/螺栓 紧固件与连接件 规格：M30*80 强度等级：10.8 材质：合金钢 表面处理：发黑 个 M30*80/10.8级螺丝 高强度螺丝 螺丝			active	standard	auto_select_allowed	canonical=FAST-000067；source_item_codes=FAST-000067；merged_count=1；sku_governance=batch_all_sku_governance_20260703	FAST-000067	1	来源单位一致	2026-07-04
