item_code	item_name	sku_name	required_specs	optional_specs	item_group	top_group	sub_group	material_family	stock_uom	purchase_uom	conversion_factor	estimated_rate	currency	price_basis	aliases	search_keywords	brand	model	status	quality_level	agent_use_policy	source_item_codes	merged_count	governance_note	updated_at	classification_key	standard_name	required_attribute_keys	missing_required_specs	classification_status	source_item_name	source_sku_name	source_required_specs	source_item_group	source_material_family	rule_version
TOOL-000013	冲击钻头	冲击钻头 200mm 20mm	长度: 200mm; 直径: 20mm		工具耗材/钻头	工具耗材	钻头	钻头	支	支	1	15.89	CNY	按支估价;按物料族“钻头”抽样复核中位数调整;样本数=6;可靠性=medium;调整系数=1.5889;金额按四舍五入保留两位小数。	20厘冲击钻头; 冲击钻头 20*200	TOOL-000013 冲击钻头 冲击钻头 20*200 20厘冲击钻头 200mm 20mm			active	needs_review	clarify_specs_before_use	TOOL-000013	1	missing_required_specs:brand,规格/直径	2026-07-08	工具耗材|钻头|冲击钻头	冲击钻头	length,diameter,brand,规格/直径	brand,规格/直径	needs_input	冲击钻头	冲击钻头 20*200	直径:20mm;长度:200mm	工具耗材/钻头	钻头	material-entry-rules-v1.1
TOOL-000014	美工刀	美工刀 18mm 得力	规格: 18mm; 品牌: 得力; 刀片宽度: 18mm		工具量具/刀具/刃具	工具量具	刀具/刃具	刀具/刃具	把	把	1	10.00	CNY	按把估价;按物料族“刀具/刃具”抽样复核中位数调整;样本数=1;可靠性=low;调整系数=1.0000;金额按四舍五入保留两位小数。	得力美工刀; 得力黑美工刀; 美工刀 18mm 得力	TOOL-000014 美工刀 美工刀 18mm 得力 得力美工刀 得力黑美工刀 18mm 得力	得力		active	standard	auto_select_allowed	TOOL-000014	1		2026-07-08	工具量具|刀具/刃具|美工刀	美工刀	specification,brand,刀片宽度		ready	美工刀	美工刀 18mm 得力	刀片宽度:18mm	工具量具/刀具/刃具	刀具/刃具	material-entry-rules-v1.1
TOOL-000015	玻璃刮	玻璃刮 通用 橡胶	规格: 通用; 刮条材质: 橡胶		清洁办公后勤/清洁工具	清洁办公后勤	清洁工具	清洁工具	支	支	1	4.75	CNY	按支计价;按物料族“清洁工具”抽样复核中位数调整;样本数=3;可靠性=medium;调整系数=0.4750;金额按四舍五入保留两位小数。		TOOL-000015 玻璃刮 通用 橡胶			active	standard	auto_select_allowed	TOOL-000015	1		2026-07-08	清洁办公后勤|清洁工具|玻璃刮	玻璃刮	specification,刮条材质		ready	玻璃刮	玻璃刮	规格:通用;刮条材质:橡胶	清洁办公后勤/清洁工具	清洁工具	material-entry-rules-v1.1
TOOL-000016	胶枪	胶枪 半圆 玻璃胶	类型: 半圆; 适用材料: 玻璃胶		工具量具/胶枪/施胶工具(候选新增)	工具量具	胶枪/施胶工具(候选新增)	胶枪/施胶工具	把	把	1	58.67	CNY	按把估价;按物料族“胶枪/施胶工具(候选新增)”抽样复核中位数调整;样本数=1;可靠性=low;调整系数=2.9333;金额按四舍五入保留两位小数。	玻璃胶枪; 胶枪 玻璃胶	TOOL-000016 胶枪 胶枪 玻璃胶 玻璃胶枪 半圆 玻璃胶			active	needs_review	clarify_specs_before_use	TOOL-000016	1	source_family_was_candidate；missing_required_specs:specification,brand,适用	2026-07-08	工具量具|胶枪/施胶工具|胶枪	胶枪	specification,brand,类型,适用,适用材料	specification,brand,适用	needs_input	胶枪	胶枪 玻璃胶	适用材料:玻璃胶;类型:半圆	工具量具/胶枪/施胶工具(候选新增)	胶枪/施胶工具(候选新增)	material-entry-rules-v1.1
TOOL-000017	拖把	拖把 大 棉布	规格: 大; 材质: 棉布		清洁办公后勤/清洁工具	清洁办公后勤	清洁工具	清洁工具	把	把	1	9.50	CNY	按把计价;按物料族“清洁工具”抽样复核中位数调整;样本数=3;可靠性=medium;调整系数=0.4750;金额按四舍五入保留两位小数。	大拖把; 拖把 大	TOOL-000017 拖把 拖把 大 大拖把 大 棉布			active	standard	auto_select_allowed	TOOL-000017	1		2026-07-08	清洁办公后勤|清洁工具|拖把	拖把	specification,material		ready	拖把	拖把 大	规格:大;材质:棉布	清洁办公后勤/清洁工具	清洁工具	material-entry-rules-v1.1
TOOL-000018	垃圾夹	垃圾夹 800mm 不锈钢	规格: 800mm; 长度: 800mm; 材质: 不锈钢		清洁办公后勤/清洁工具	清洁办公后勤	清洁工具	清洁工具	个	个	1	4.75	CNY	按个计价;按物料族“清洁工具”抽样复核中位数调整;样本数=3;可靠性=medium;调整系数=0.4750;金额按四舍五入保留两位小数。	环卫夹; 垃圾夹 800mm	TOOL-000018 垃圾夹 垃圾夹 800mm 环卫夹 800mm 不锈钢			active	standard	auto_select_allowed	TOOL-000018	1		2026-07-08	清洁办公后勤|清洁工具|垃圾夹	垃圾夹	specification,length,material		ready	垃圾夹	垃圾夹 800mm	长度:800mm;材质:不锈钢	清洁办公后勤/清洁工具	清洁工具	material-entry-rules-v1.1
TOOL-000019	剪刀	剪刀 8寸	规格/长度: 8寸		工具量具/刀具/刃具	工具量具	刀具/刃具	刀具/刃具	个	个	1	15.00	CNY	按个估价;按物料族“刀具/刃具”抽样复核中位数调整;样本数=1;可靠性=low;调整系数=1.0000;金额按四舍五入保留两位小数。	剪刀 8寸	TOOL-000019 剪刀 剪刀 8寸 8寸			active	standard	auto_select_allowed	TOOL-000019	1		2026-07-08	工具量具|刀具/刃具|剪刀	剪刀	规格/长度		ready	剪刀	剪刀 8寸	规格/长度:8寸	工具量具/刀具/刃具	刀具/刃具	material-entry-rules-v1.1
TOOL-000020	卷尺	卷尺 3m 钢 得力	长度: 3m; 材质: 钢; 品牌: 得力		工具量具/测量工具	工具量具	测量工具	测量工具	把	把	1	13.87	CNY	按得力钢卷尺3m市场价估价,单价对应单位=把;按物料族“测量工具”抽样复核中位数调整;样本数=3;可靠性=medium;调整系数=1.7333;金额按四舍五入保留两位小数。	得力3米卷尺; 得力钢卷尺3m; 钢卷尺; 卷尺3m; 卷尺 3m 钢 得力	TOOL-000020 卷尺 卷尺 3m 钢 得力 得力3米卷尺 得力钢卷尺3m 钢卷尺 卷尺3m 3m 钢 得力	得力		active	standard	auto_select_allowed	TOOL-000020	1		2026-07-08	工具量具|测量工具|卷尺	卷尺	length,material,brand		ready	卷尺	卷尺 3m 钢 得力	长度:3m;材质:钢	工具量具/测量工具	测量工具	material-entry-rules-v1.1
TOOL-000021	卷尺	卷尺 5m 钢 得力	长度: 5m; 材质: 钢; 品牌: 得力		工具量具/测量工具	工具量具	测量工具	测量工具	把	把	1	17.33	CNY	按得力钢卷尺5m市场价估价,单价对应单位=把;按物料族“测量工具”抽样复核中位数调整;样本数=3;可靠性=medium;调整系数=1.7333;金额按四舍五入保留两位小数。	得力5米卷尺; 5米得力卷尺; 得力卷尺5m; 得力钢卷尺5m; 钢卷尺; 卷尺5m; 卷尺 5m 钢 得力	TOOL-000021 卷尺 卷尺 5m 钢 得力 得力5米卷尺 5米得力卷尺 得力卷尺5m 得力钢卷尺5m 钢卷尺 卷尺5m 5m 钢 得力	得力		active	standard	auto_select_allowed	TOOL-000021	1		2026-07-08	工具量具|测量工具|卷尺	卷尺	length,material,brand		ready	卷尺	卷尺 5m 钢 得力	长度:5m;材质:钢	工具量具/测量工具	测量工具	material-entry-rules-v1.1
TOOL-000022	卷尺	卷尺 10m 钢 得力	长度: 10m; 材质: 钢; 品牌: 得力		工具量具/测量工具	工具量具	测量工具	测量工具	把	把	1	26.00	CNY	按得力钢卷尺10m市场价估价,单价对应单位=把;按物料族“测量工具”抽样复核中位数调整;样本数=3;可靠性=medium;调整系数=1.7333;金额按四舍五入保留两位小数。	得力10米卷尺; 10米得力卷尺; 得力卷尺10m; 得力钢卷尺10m; 钢卷尺; 卷尺 10m 钢 得力	TOOL-000022 卷尺 卷尺 10m 钢 得力 得力10米卷尺 10米得力卷尺 得力卷尺10m 得力钢卷尺10m 钢卷尺 10m 钢 得力	得力		active	standard	auto_select_allowed	TOOL-000022	1		2026-07-08	工具量具|测量工具|卷尺	卷尺	length,material,brand		ready	卷尺	卷尺 10m 钢 得力	长度:10m;材质:钢	工具量具/测量工具	测量工具	material-entry-rules-v1.1
TOOL-000023	毛刷	毛刷 3寸	规格: 3寸		工具耗材/刷涂耗材	工具耗材	刷涂耗材	刷涂耗材	把	把	1	2.92	CNY	按把估价,普通毛刷;按物料族“刷涂耗材”抽样复核中位数调整;样本数=2;可靠性=low;调整系数=1.1666;金额按四舍五入保留两位小数。	3寸毛刷; 漆刷3寸; 漆刷; 毛刷 3寸	TOOL-000023 毛刷 毛刷 3寸 3寸毛刷 漆刷3寸 漆刷 3寸			active	needs_review	clarify_specs_before_use	TOOL-000023	1	missing_required_specs:material	2026-07-08	工具耗材|刷涂耗材|毛刷	毛刷	specification,material	material	needs_input	毛刷	毛刷 3寸	规格:3寸	工具耗材/刷涂耗材	刷涂耗材	material-entry-rules-v1.1
TOOL-000024	钢丝刷	钢丝刷 250mm 刀型	规格: 250mm; 形状: 刀型		工具耗材/刷涂耗材	工具耗材	刷涂耗材	刷涂耗材	把	把	1	9.33	CNY	按把估价;按物料族“刷涂耗材”抽样复核中位数调整;样本数=2;可靠性=low;调整系数=1.1666;金额按四舍五入保留两位小数。	刀型钢丝刷; 刀型钢丝刷 250mm	TOOL-000024 钢丝刷 刀型钢丝刷 250mm 刀型钢丝刷 250mm 刀型			active	needs_review	clarify_specs_before_use	TOOL-000024	1	missing_required_specs:柄材质	2026-07-08	工具耗材|刷涂耗材|钢丝刷	钢丝刷	specification,形状,柄材质	柄材质	needs_input	钢丝刷	刀型钢丝刷 250mm	规格/口径:250mm;形状:刀型	工具耗材/刷涂耗材	刷涂耗材	material-entry-rules-v1.1
TOOL-000026	电钻	电钻 21V 大艺 锂电池	规格: 21V; 额定电压: 21V; 品牌: 大艺; 供电方式: 锂电池		电动气动工具/电动工具	电动气动工具	电动工具	电动工具	台	台	1	170.00	CNY	按每台估价;按物料族“电动工具”抽样复核中位数调整;样本数=1;可靠性=low;调整系数=0.6800;金额按四舍五入保留两位小数。	21V大艺锂电池电钻; 锂电池电钻; 电钻 21V 大艺	TOOL-000026 电钻 电钻 21V 大艺 21V大艺锂电池电钻 锂电池电钻 21V 大艺 锂电池	大艺		active	needs_review	clarify_specs_before_use	TOOL-000026	1	missing_required_specs:配置	2026-07-08	电动气动工具|电动工具|电钻	电钻	specification,rated_voltage,brand,供电方式,配置	配置	needs_input	电钻	电钻 21V 大艺	电压:21V;品牌:大艺;供电方式:锂电池	电动气动工具/电动工具	电动工具	material-entry-rules-v1.1
TOOL-000027	角磨机	角磨机 21V 大艺 锂电池 100mm	规格: 21V; 额定电压: 21V; 品牌: 大艺; 供电方式: 锂电池; 砂轮片直径: 100mm		电动气动工具/电动工具	电动气动工具	电动工具	电动工具	台	台	1	170.00	CNY	按每台估价;按物料族“电动工具”抽样复核中位数调整;样本数=1;可靠性=low;调整系数=0.6800;金额按四舍五入保留两位小数。	大艺锂电池角磨机; 锂电池角磨机; 锂电角磨机; 角磨机 锂电池 21V 大艺	TOOL-000027 角磨机 角磨机 锂电池 21V 大艺 大艺锂电池角磨机 锂电池角磨机 锂电角磨机 21V 大艺 锂电池 100mm	大艺		active	needs_review	clarify_specs_before_use	TOOL-000027	1	missing_required_specs:配置	2026-07-08	电动气动工具|电动工具|角磨机	角磨机	specification,rated_voltage,brand,供电方式,砂轮片直径,配置	配置	needs_input	角磨机	角磨机 锂电池 21V 大艺	供电方式:锂电池;电压:21V;砂轮片直径:100mm	电动气动工具/电动工具	电动工具	material-entry-rules-v1.1
TOOL-000028	内六角扳手	内六角扳手 19mm 铬钒钢	规格: 19mm; 材质: 铬钒钢		工具量具/扳手	工具量具	扳手	扳手	支	支	1	11.33	CNY	按普通品牌内六角扳手市场价估价,单价对应单位=支;按物料族“扳手”抽样复核中位数调整;样本数=3;可靠性=medium;调整系数=1.1333;金额按四舍五入保留两位小数。	19内六角扳手; 内六角扳手 19mm	TOOL-000028 内六角扳手 内六角扳手 19mm 19内六角扳手 19mm 铬钒钢			active	standard	auto_select_allowed	TOOL-000028	1		2026-07-08	工具量具|扳手|内六角扳手	内六角扳手	specification,material		ready	内六角扳手	内六角扳手 19mm	规格:19mm;材质:铬钒钢	工具量具/扳手	扳手	material-entry-rules-v1.1
TOOL-000029	砖刀	砖刀 200mm	规格: 200mm; 长度: 200mm		工具量具/刀具/刃具	工具量具	刀具/刃具	刀具/刃具	个	个	1	12.00	CNY	按个估价;按物料族“刀具/刃具”抽样复核中位数调整;样本数=1;可靠性=low;调整系数=1.0000;金额按四舍五入保留两位小数。	砖刀 200mm	TOOL-000029 砖刀 砖刀 200mm 200mm			active	standard	auto_select_allowed	TOOL-000029	1		2026-07-08	工具量具|刀具/刃具|砖刀	砖刀	specification,length		ready	砖刀	砖刀 200mm	长度:200mm	工具量具/刀具/刃具	刀具/刃具	material-entry-rules-v1.1
TOOL-000030	灰刀	灰刀 碳钢 3英寸	材质: 碳钢; 刀口宽度: 3英寸		工具量具/锤铲撬工具	工具量具	锤铲撬工具	锤铲撬工具	个	个	1	12.80	CNY	按3英寸碳钢灰刀单价估价;按物料族“锤铲撬工具”抽样复核中位数调整;样本数=2;可靠性=low;调整系数=2.5600;金额按四舍五入保留两位小数。	灰刀 3英寸	TOOL-000030 灰刀 灰刀 3英寸 碳钢 3英寸			active	standard	auto_select_allowed	TOOL-000030	1		2026-07-08	工具量具|锤铲撬工具|灰刀	灰刀	material,刀口宽度		ready	灰刀	灰刀 3英寸	刀口宽度:3英寸;材质:碳钢	工具量具/锤铲撬工具	锤铲撬工具	material-entry-rules-v1.1
TOOL-000031	扫把	扫把 小 高粱	规格: 小; 材质: 高粱		清洁办公后勤/清洁工具	清洁办公后勤	清洁工具	清洁工具	把	把	1	3.80	CNY	按把计价;按物料族“清洁工具”抽样复核中位数调整;样本数=3;可靠性=medium;调整系数=0.4750;金额按四舍五入保留两位小数。	高粱小扫把; 扫把 高粱 小	TOOL-000031 扫把 扫把 高粱 小 高粱小扫把 小 高粱			active	standard	auto_select_allowed	TOOL-000031	1		2026-07-08	清洁办公后勤|清洁工具|扫把	扫把	specification,material		ready	扫把	扫把 高粱 小	材质:高粱;规格:小	清洁办公后勤/清洁工具	清洁工具	material-entry-rules-v1.1
TOOL-000032	切割片	切割片 100mm 1mm 树脂 金立克 16mm	规格: 100mm; 厚度: 1mm; 直径: 100mm; 材质: 树脂; 品牌: 金立克; 孔径: 16mm		工具耗材/切磨耗材	工具耗材	切磨耗材	切磨耗材	片	片	1	24.00	CNY	按片估价,树脂切割片;按物料族“切磨耗材”抽样复核中位数调整;样本数=1;可靠性=low;调整系数=12.0000;金额按四舍五入保留两位小数。	100切割片; 金立克切割片; 切割片 100mm 金立克	TOOL-000032 切割片 切割片 100mm 金立克 100切割片 金立克切割片 100mm 1mm 树脂 金立克 16mm	金立克		active	standard	auto_select_allowed	TOOL-000032	1		2026-07-08	工具耗材|切磨耗材|切割片	切割片	specification,thickness,diameter,material,brand,孔径		ready	切割片	切割片 100mm 金立克	直径:100mm;厚度:1mm;孔径:16mm;材质:树脂	工具耗材/切磨耗材	切磨耗材	material-entry-rules-v1.1
TOOL-000033	磨光片	磨光片 100mm 6mm 树脂 16mm 80#	规格: 100mm; 厚度: 6mm; 直径: 100mm; 材质: 树脂; 孔径: 16mm; 粒度: 80#		工具耗材/切磨耗材	工具耗材	切磨耗材	切磨耗材	块	块	1	36.00	CNY	按块估价,树脂磨光片;按物料族“切磨耗材”抽样复核中位数调整;样本数=1;可靠性=low;调整系数=12.0000;金额按四舍五入保留两位小数。	100磨光片; 磨光片 100mm 80#	TOOL-000033 磨光片 磨光片 100mm 80# 100磨光片 100mm 6mm 树脂 16mm 80#			active	standard	auto_select_allowed	TOOL-000033	1		2026-07-08	工具耗材|切磨耗材|磨光片	磨光片	specification,thickness,diameter,material,孔径,粒度		ready	磨光片	磨光片 100mm 80#	直径:100mm;厚度:6mm;孔径:16mm;材质:树脂;粒度:80#	工具耗材/切磨耗材	切磨耗材	material-entry-rules-v1.1
TOOL-000038	毛刷	毛刷 4寸	规格: 4寸		工具耗材/刷涂耗材	工具耗材	刷涂耗材	刷涂耗材	把	把	1	3.50	CNY	按把估价,普通毛刷;按物料族“刷涂耗材”抽样复核中位数调整;样本数=2;可靠性=low;调整系数=1.1666;金额按四舍五入保留两位小数。	4寸毛刷; 毛刷 4寸	TOOL-000038 毛刷 毛刷 4寸 4寸毛刷 4寸			active	needs_review	clarify_specs_before_use	TOOL-000038	1	missing_required_specs:material	2026-07-08	工具耗材|刷涂耗材|毛刷	毛刷	specification,material	material	needs_input	毛刷	毛刷 4寸	规格:4寸	工具耗材/刷涂耗材	刷涂耗材	material-entry-rules-v1.1
TOOL-000039	链条扳手	链条扳手 12英寸 碳钢	规格: 12英寸; 材质: 碳钢		工具量具/扳手	工具量具	扳手	扳手	个	个	1	45.33	CNY	按链条扳手市场价估价,单价对应单位=个;按物料族“扳手”抽样复核中位数调整;样本数=3;可靠性=medium;调整系数=1.1333;金额按四舍五入保留两位小数。	链条扳手 12英寸	TOOL-000039 链条扳手 链条扳手 12英寸 12英寸 碳钢			active	standard	auto_select_allowed	TOOL-000039	1		2026-07-08	工具量具|扳手|链条扳手	链条扳手	specification,material		ready	链条扳手	链条扳手 12英寸	规格:12英寸;材质:碳钢	工具量具/扳手	扳手	material-entry-rules-v1.1
TOOL-000041	砂纸	砂纸 600#	粒度: 600#		工具耗材/砂纸/磨料	工具耗材	砂纸/磨料	砂纸/磨料	张	张	1	0.90	CNY	按张估价;按物料族“砂纸/磨料”抽样复核中位数调整;样本数=1;可靠性=low;调整系数=0.6000;金额按四舍五入保留两位小数。	600砂纸; 细砂纸; 砂纸 600#	TOOL-000041 砂纸 砂纸 600# 600砂纸 细砂纸 600#			active	standard	auto_select_allowed	TOOL-000041	1		2026-07-08	工具耗材|砂纸/磨料|砂纸	砂纸	粒度		ready	砂纸	砂纸 600#	粒度:600#	工具耗材/砂纸/磨料	砂纸/磨料	material-entry-rules-v1.1
TOOL-000043	毛刷	毛刷 2寸	规格: 2寸		工具耗材/刷涂耗材	工具耗材	刷涂耗材	刷涂耗材	把	把	1	2.33	CNY	按把估价,普通毛刷;按物料族“刷涂耗材”抽样复核中位数调整;样本数=2;可靠性=low;调整系数=1.1666;金额按四舍五入保留两位小数。	2寸毛刷; 毛刷 2寸	TOOL-000043 毛刷 毛刷 2寸 2寸毛刷 2寸			active	needs_review	clarify_specs_before_use	TOOL-000043	1	missing_required_specs:material	2026-07-08	工具耗材|刷涂耗材|毛刷	毛刷	specification,material	material	needs_input	毛刷	毛刷 2寸	规格:2寸	工具耗材/刷涂耗材	刷涂耗材	material-entry-rules-v1.1
