item_code	type_id	standard_name	mapping_method	mapping_evidence	mapping_status	source_hash	classification_key	missing_required_specs
SPARE-000057	MT-D47D489C0E67	螺杆	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	84046a4aebec8ddabc0709977bb1cc27f209650babc0afb5567b5a32cc531c60	紧固件与连接件|螺杆/丝杆|螺杆	strength_grade
SPARE-000058	MT-6267B4FC8AAC	潜水泵	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	3a6c0f9e4b14fa6e52449537ada61d0f13aae3bed67285e4ed57d97479200925	施工机具设备|泵类设备|潜水泵	出口口径
SPARE-000059	MT-25A290CB280E	扎丝	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	4a9ac29dea5f6dd1ce7c5d6a586cf563225e27c057a3c32a2380d18fd3f48877	金属材料|钢筋/线材|扎丝	length
SPARE-000060	MT-25A290CB280E	扎丝	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	22abf229408b5449cb21710ea1518c9b71b4446a1925786c7d2017a29cf2299a	金属材料|钢筋/线材|扎丝	length
SPARE-000061	MT-9049101F9852	自攻螺丝	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	b24dde7c34190ecea3848e1f3e7e6cb5b67a9f8cf05d28222e1178c6835cbc40	紧固件与连接件|螺丝/螺栓|自攻螺丝	
SPARE-000062	MT-EF9BE3AC2E45	定向脚轮	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	03be646782f63d9b5e66f2f8b26c6f896d5b4b2b7519ae5a2b61576ed321e7d1	设备备件|传动件|定向脚轮	
SPARE-000063	MT-EF9BE3AC2E45	定向脚轮	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	a3bf7cc9656b1a3ab43a3da850f16f9e3068aa9beabd55acf92c8e81818ca78b	设备备件|传动件|定向脚轮	
SPARE-000064	MT-116E56ABF49A	污水泵	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	e657e8cfee3119116fa98beca956c8291372bfe0044c7e4d83f8cd0dd5ec9627	施工机具设备|泵类设备|污水泵	
SPARE-000065	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	535be8a79c6a01054af276b6d83d7cc60d72f77110e5008da0a2b274e3d4eb16	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000065-68	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	c27cccc9d4da55e96ac12efd5a2153c5b7968590e0ffaaf7641836e75ed99c07	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000067	MT-ED3EF630FBCA	弹簧垫圈	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	a7255d733e95547810b7d061e8c39ed8d549c1a3e5e4a068dee0df0532070319	紧固件与连接件|垫圈/垫片|弹簧垫圈	
SPARE-000068	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	853bd241bd9894a3341e994f2d55c5a3a6d77aa059918342c5d6db05417a738a	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000068-68	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	93cd7ee129eaa5a257212ce35d4897707e92a8dbd037f0fde41cbed85dac9766	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000070	MT-ED3EF630FBCA	弹簧垫圈	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	e3781e316128678c6ee276214e7b20aabbdbb9feaca286899532b5a671fa38e4	紧固件与连接件|垫圈/垫片|弹簧垫圈	
SPARE-000071	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	ebf809d81b1f032c5f814615d954a36047c04059e9fdbc06ba5fe67c9c869f9b	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000071-68	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	a929be8f4cc56fb86473836455b1af9eb4cfa814bd8339586a838d68a827f4af	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000072	MT-6FBBE93D9906	钢格板	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	8bdf1af65ef9ac71aede64bb5fb4dded39a2d9f5d6b72aeb2d4fed70e7d0953d	定制加工件|定制结构件|钢格板	
SPARE-000073	MT-670B06BC82CD	膨胀钩	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	fc4cdf9a09cbe5cf94ef689b7d4e58a81e1e3a4915d87dce83bb7feb4694a688	紧固件与连接件|膨胀锚栓|膨胀钩	
SPARE-000074	MT-C3A594CEFC5B	推进泵吸轮	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	b85579e94d54ae3657c001d27710085cfd742e7ec6ff4a978caeba9758e6c65a	定制加工件|设备定制配件|推进泵吸轮	
SPARE-000077	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	bccee3ebde8b6674914b5a44bb97ad84ab38a72564e5119bf57e174ceeee2b1e	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000077-68	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	990c85b125f86b52c2931b0a2ecabb07df70cb5da15d519cbf317052c52c17c8	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000079	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	af5c866db4b869378bcb4ef615d9af4ebee81f24e4785b54b6ee3fd501d663b5	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000079-68	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	21352a39d447deff32972c97936a5d87c15667126e0ef2eaf705ea8a80f1a453	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000080	MT-80739C15B01A	螺母	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	fcbf0a52ad9e88f6de7212800b1ef58c22503e9e2856ff7417f755da95fa1417	紧固件与连接件|螺母|螺母	surface_treatment
SPARE-000081	MT-AA027488E05B	卡簧	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	671870f358c4401fc5aeb1998eb28e416cf27cd4ac073e17ccfa1ee2feac6803	紧固件与连接件|销/卡簧|卡簧	
SPARE-000082	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	396a1f8f12f4ac660a99438d8902dbf3738d11c1795041db4cdfe86270e91bae	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000082-68	MT-A751397AFB60	螺栓	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	1e37492e2ba8b7258e0570982dadc7e35f7632ea391c6d7449acc401dce0538d	紧固件与连接件|螺丝/螺栓|螺栓	
SPARE-000083	MT-899ABC76D991	垫木	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	2916f3cf9e88819d83be4c5c181c62573974f01000750b61170d358e5d77e124	定制加工件|定制结构件|垫木	length,截面
SPARE-000084	MT-899ABC76D991	垫木	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	7f74ec0ce49537bac8da01abba5959c6096fcd1710ac5eb0000d5a818b701258	定制加工件|定制结构件|垫木	size
SPARE-000085	MT-404B1D47D346	传动皮带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	6027db7c9fcdcb70b6ebcc5da130829bb0112d2e10b0c9393c20a26882662f51	设备备件|传动件|传动皮带	
SPARE-000086	MT-A4A644DD75BB	增压泵	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	d197c1677ecf56438cda3521bd13a94dd181351ec93a233727d9ccdcd320c24b	施工机具设备|泵类设备|增压泵	适用
SPARE-000088	MT-562E89D1341E	焊接件	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	d02b48ae1f9ee7c867cc85658bd2916e15fee5bfded8c6279c9e965c59b10423	定制加工件|定制结构件|焊接件	
SPARE-000089	MT-C675EB1E21EE	水泵防护罩	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	fa0ef8a5ac133e50273f1d1397a6ba47cfad379eebb4a9c28f5642051f497a03	定制加工件|设备定制配件|水泵防护罩	
SPARE-000090	MT-72ABCC766A45	抽油泵	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	1f4ab80e0e60b5cfe66b60e013b623b017afc05f037d6673c28c6a53ef5810ef	施工机具设备|泵油润滑设备|抽油泵	
SPARE-000091	MT-B48EA527AE8B	滤芯	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	b959f5947fa6886e6fb986c784c2f9bf73132081ef59bb8f5f0f5824f370c70d	设备备件|密封过滤件|滤芯	size,接口尺寸,适配设备
SPARE-000092	MT-4E6F0C6F94DF	油封	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	c49d6901d8305ccfad1c66b8c8ffaaa04349ce6cbe3930f1ea7923840acba004	设备备件|密封过滤件|油封	
SPARE-000093	MT-53CE2AF97EEC	长销	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	ad12e56ac29f09020bc995d072f043f79dbe9121d5119fbd7c56154b91f5c3b3	定制加工件|设备定制配件|长销	
SPARE-000094	MT-404B1D47D346	传动皮带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	ea0384c405a63af51d04f0de27a607465bf5f5e47f65781f23e13d944f62e8bb	设备备件|传动件|传动皮带	
SPARE-000095	MT-404B1D47D346	传动皮带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	23b1514c9ff65fbf5b176274adb194f2f56ed4066661ed759ce8c9b103ba0c25	设备备件|传动件|传动皮带	
SPARE-000096	MT-56DBA931D353	设备垫块	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	4a006d5366637a2a1ccefd027b5db2f4e8a402aa07de03d8e31f61643bb62710	设备备件|设备垫块/缓冲件|设备垫块	
SPARE-000097	MT-FD21BC5B81B5	拉杆销子	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	9eb62c69824278a2686365e10bea3112cdc5e762eb68926d121502577d242a96	定制加工件|设备定制配件|拉杆销子	
SPARE-000098	MT-1BA47C1E8F5D	四氟垫片	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	dd14c9c886e42ddb2cddc0823af5373052fdc34ef51e7ba13214fdd4fd40bbc5	设备备件|密封垫片|四氟垫片	inner_diameter,thickness
SPARE-000099	MT-B26CB2C6D57E	自吸泵	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	4674546937e0bf7cb0e36d4ea4b6b3523b2ae948272cab8c919df6fd74436d57	施工机具设备|泵类设备|自吸泵	
SPARE-000100	MT-128B68B12836	鼓风机	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	ffe96cf01f1f6d1ba435493a557dcb80a702b32ee5c1af14f7514bf0f9cb7db5	施工机具设备|风机设备|鼓风机	
SPARE-000101	MT-05E0C7156DE6	机械密封	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	d8923cf8e27dbf023158217da03ad43bbab40bdeacf5071bc0af833ec8149574	设备备件|密封过滤件|机械密封	material,规格/轴径
SPARE-000102	MT-0B513C0F91AF	轴承	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	ffafd0165b14f7477aef58b9c2b12943875345454f7c61f223fcc285ae809a17	设备备件|传动件|轴承	
SPARE-000103	MT-9671FD299064	轴套	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	12fa27b1526032fdd3d5737e20537d3a963ca62b7bee0b1f5341fa3ad01eb0a3	定制加工件|设备定制配件|轴套	
SPARE-000104	MT-A4A644DD75BB	增压泵	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	633277a3a936995d49d6ca56810d69a8014a96cc29022b6a67066512d2a48422	施工机具设备|泵类设备|增压泵	material
SPARE-000105	MT-A4A644DD75BB	增压泵	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	de084380332d64a331af0c43b4ebc9aebde1ab33005b26e02c8b93a94a1f7be4	施工机具设备|泵类设备|增压泵	material
SPARE-000106	MT-B26CB2C6D57E	自吸泵	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	00f4ce6e434bfbbfd9dfeb42f9ef2f4dbf4619783fa573d78bca85d98a3c8931	施工机具设备|泵类设备|自吸泵	
SPARE-000107	MT-05E0C7156DE6	机械密封	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	e6a3343c2ac250800c3fbb651a5aab568072e8906306e33ad5087f430eda7231	设备备件|密封过滤件|机械密封	material,model
SPARE-000108	MT-404B1D47D346	传动皮带	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	345e0045245f8a9c597adc13624a585baae0f7f1cfd9aac4c1dc576aa3c4c6d8	设备备件|传动件|传动皮带	
SPARE-000109	MT-9B78968E47D2	后备套夹子	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	7ddf9eea5739bef7b6d959c84009bc1cfc8996ecc7728126567a1ae143045fa1	定制加工件|设备定制配件|后备套夹子	
SPARE-000110	MT-E16BF4F24B9F	螺杆泵电机套装	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	289a647ad184f96b37f6754c7c8164ae599cd81f33d23aa4acc1708a07a07e18	施工机具设备|泵类设备|螺杆泵电机套装	
SPARE-000111	MT-FBB03A4797FD	水封	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	21b9fde74c16b94f429fa91add79b4d65b4399e66bbcdf90f39806fc148d56ef	设备备件|密封过滤件|水封	model
SPARE-000112	MT-0607B230EAAF	水泵	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	1d1618d6fe5bcabadc49e8f9de767b4dd64508fb780647696e18eefc69bd0cb3	施工机具设备|泵类设备|水泵	
SPARE-000113	MT-116E56ABF49A	污水泵	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	79f52d41c971bc657d614598be737e31520f306994dcd3b45ac1ad6951b67195	施工机具设备|泵类设备|污水泵	
SPARE-000114	MT-B49055CA2C79	电机	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	2e0e4397f1d18770648f04a1ce259b2d7add8f153d5032403682e3f5f35900a4	设备备件|电机/驱动件|电机	
SPARE-000115	MT-B48EA527AE8B	滤芯	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	7b8a23a975eeea050fb23a39d94e788fe523b529237b7a16d4ad907f0d4cc623	设备备件|密封过滤件|滤芯	size,model
SPARE-000116	MT-0B513C0F91AF	轴承	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	f7c4eaddca77dcb478c22b65762bc531adbf7a4151e989758196618f2698b8e7	设备备件|传动件|轴承	
SPARE-000117	MT-F672E14805F5	振动电机	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	needs_review	55087c057a2cb7b18028eb45ea74ebd7b121281b9bb6aa39b3b0a35ae29ae1fb	设备备件|电机/驱动件|振动电机	
SPARE-000118	MT-82020791A30F	隔环	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	8167d4f0b42650d69fa23f39d2cdbb21745d45082e472bb9779fcf308c384242	定制加工件|设备定制配件|隔环	
SPARE-000119	MT-AD6FDC8C03AD	齿轮泵	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	e2306f08a22ee22368642de012640cfac697fcd6c7a4ce38032474459d9341cd	施工机具设备|泵类设备|齿轮泵	
SPARE-000120	MT-9F855FB97E38	O型圈套装	deterministic_v1_1_normalization	source item_name/item_group/material_family plus source_required_specs	frozen	8f4094bbf31e0b59cecd1caf0010ba0211230279955f2647f3da8737745b159b	设备备件|密封过滤件|O型圈套装	
