"raw_name","proposed_item_code","standard_name","item_group","specs","unit"
"加厚周转箱带盖830*580*500","REVIEW-MAT-01993","带盖周转箱","容器/周转箱","特征: 加厚；配置: 带盖；尺寸: 830*580*500","个"
"红模板2.4m*1.22m*15mm","REVIEW-MAT-01994","建筑模板","建筑材料/模板","颜色: 红；尺寸: 2.4m*1.22m；厚度: 15mm","张"
"彩钢板2.3m*1m","REVIEW-MAT-01995","彩钢板","建筑材料/彩钢板","尺寸: 2.3m*1m","块"
"万向扣件","REVIEW-MAT-01996","万向扣件","建筑施工耗材/脚手架扣件","类型: 万向扣件","只"
"十字扣件","REVIEW-MAT-01997","十字扣件","建筑施工耗材/脚手架扣件","类型: 十字扣件","只"
"直接扣件","REVIEW-MAT-01998","直接扣件","建筑施工耗材/脚手架扣件","类型: 直接扣件","只"
"世达软胶枪","REVIEW-MAT-01999","软胶枪","工具/手动工具","品牌: 世达；类型: 软胶枪","把"
"加工螺纹钢筋Φ20*40cm","REVIEW-MAT-02000","螺纹钢筋加工件","定制件/钢筋加工件","加工: 是；直径: Φ20；长度: 40cm","根"
"不锈钢外螺纹对接头4分","REVIEW-MAT-02001","不锈钢外螺纹对接头","管件/不锈钢管件","材质: 不锈钢；连接: 外螺纹；规格: 4分","只"
"不锈钢外螺纹对丝变径6分变4分","REVIEW-MAT-02002","不锈钢变径对丝","管件/不锈钢管件","材质: 不锈钢；连接: 外螺纹；规格: 6分变4分","只"
"不锈钢外螺纹对接头6分","REVIEW-MAT-02003","不锈钢外螺纹对接头","管件/不锈钢管件","材质: 不锈钢；连接: 外螺纹；规格: 6分","只"
"黑模板2.4m*1.22m*15mm","REVIEW-MAT-02004","建筑模板","建筑材料/模板","颜色: 黑；尺寸: 2.4m*1.22m；厚度: 15mm","张"
"加工螺纹钢筋Φ20*60cm","REVIEW-MAT-02005","螺纹钢筋加工件","定制件/钢筋加工件","加工: 是；直径: Φ20；长度: 60cm","根"
"红模板2.4m*1.22m*15mm","REVIEW-MAT-02006","建筑模板","建筑材料/模板","颜色: 红；尺寸: 2.4m*1.22m；厚度: 15mm","块"
"世达活动扳手12寸","REVIEW-MAT-02007","活动扳手","工具/手动工具","品牌: 世达；规格: 12寸","把"
"世达活动扳手10寸","REVIEW-MAT-02008","活动扳手","工具/手动工具","品牌: 世达；规格: 10寸","把"
"不锈钢挂锁40","REVIEW-MAT-02009","不锈钢挂锁","五金/锁具","材质: 不锈钢；规格: 40","把"
"电焊眼镜白色 灰色","REVIEW-MAT-02010","焊工眼镜","劳保耗材/眼面防护","用途: 电焊防护；颜色: 白色/灰色","付"
"得力钢卷尺3m","REVIEW-MAT-02011","钢卷尺","工具/测量工具","品牌: 得力；长度: 3m","把"
"得力钢卷尺5m","REVIEW-MAT-02012","钢卷尺","工具/测量工具","品牌: 得力；长度: 5m","把"
"得力钢卷尺7.5m","REVIEW-MAT-02013","钢卷尺","工具/测量工具","品牌: 得力；长度: 7.5m","把"
"得力钢卷尺10m","REVIEW-MAT-02014","钢卷尺","工具/测量工具","品牌: 得力；长度: 10m","把"
"焊罩镜片 白 黑","REVIEW-MAT-02015","焊罩镜片","劳保耗材/眼面防护","适配: 焊罩；颜色: 白/黑","盒"
"加厚周转箱600*400*150","REVIEW-MAT-02016","加厚周转箱","容器/周转箱","特征: 加厚；尺寸: 600*400*150","个"
"博世二坑三槽钻头Φ20*280","REVIEW-MAT-02017","钻头","工具/钻头","品牌: 博世；柄型: 二坑三槽；直径: Φ20；长度: 280","支"
"博世二坑三槽钻头Φ22*280","REVIEW-MAT-02018","钻头","工具/钻头","品牌: 博世；柄型: 二坑三槽；直径: Φ22；长度: 280","支"
"碳刷900#","REVIEW-MAT-02019","碳刷","电动工具/电机配件","规格: 900#","副"
"碳刷43#","REVIEW-MAT-02020","碳刷","电动工具/电机配件","规格: 43#","副"
"膨胀止水条5mm*30mm","REVIEW-MAT-02021","膨胀止水条","建材/防水材料","规格: 5mm*30mm；类型: 膨胀止水条","米"
"扎带8*300","REVIEW-MAT-02022","尼龙扎带","电气耗材/扎带","规格: 8*300","包"
"304不锈钢烟灰桶","REVIEW-MAT-02023","不锈钢烟灰桶","行政后勤/清洁用品","材质: 304不锈钢；类型: 烟灰桶","个"
"公牛双排插板3m","REVIEW-MAT-02024","插线板","电气/插排","品牌: 公牛；结构: 双排；线长: 3m","只"
"火钳","REVIEW-MAT-02025","火钳","工具/夹持工具","类型: 火钳","把"
"铜接头185平方","REVIEW-MAT-02026","铜接线端子","电气/接线端子","材质: 铜；适配线径: 185平方","只"
"3M高压防水自粘带","REVIEW-MAT-02027","高压防水自粘带","电气耗材/绝缘胶带","品牌: 3M；特性: 高压防水；类型: 自粘带","卷"
"接地桩M16*1m","REVIEW-MAT-02028","接地桩","电气/接地材料","规格: M16*1m；用途: 接地","根"
"镀锌螺丝M12*30","REVIEW-MAT-02029","镀锌螺丝套件","紧固件/螺丝套件","表面: 镀锌；规格: M12*30","套"
"起帆双色接地线16平方","REVIEW-MAT-02030","双色接地线","电气/电线电缆","品牌: 起帆；用途: 接地；截面积: 16平方；颜色: 双色","米"
"人民摇表500V-500兆欧","REVIEW-MAT-02031","绝缘电阻表","仪表/电气仪表","品牌: 人民；测试电压: 500V；量程: 500兆欧","只"
"洗洁精2KG","REVIEW-MAT-02032","洗洁精","清洁耗材/清洁剂","包装: 2KG","桶"
"卡仕顿特级气动油250mL","REVIEW-MAT-02033","气动油","油品/润滑油","品牌: 卡仕顿；等级: 特级；容量: 250mL","瓶"
"施耐德时控开关220V/10A","REVIEW-MAT-02034","时控开关","电气/低压电器","品牌: 施耐德；电压: 220V；额定电流: 10A","只"
"绝缘橡胶板3mm","REVIEW-MAT-02035","绝缘橡胶板","绝缘材料/橡胶板","特性: 绝缘；厚度: 3mm","KG"
"DKJ35-50黑色插座","REVIEW-MAT-02036","插座","电气/插头插座","型号: DKJ35-50；颜色: 黑色","只"
"工字钢16#","REVIEW-MAT-02037","工字钢","钢材/型钢","规格: 16#","米"
"人民交流接触器CJX2-1810","REVIEW-MAT-02038","交流接触器","电气/低压电器","品牌: 人民；系列/型号: CJX2-1810","只"
"冷压线鼻端子OT2.5-4","REVIEW-MAT-02039","冷压线鼻端子","电气/接线端子","类型: OT；规格: 2.5-4","包"
"冷压线鼻端子OT4-6","REVIEW-MAT-02040","冷压线鼻端子","电气/接线端子","类型: OT；规格: 4-6","包"
"冷压线鼻端子OT6-8","REVIEW-MAT-02041","冷压线鼻端子","电气/接线端子","类型: OT；规格: 6-8","包"
"多功能剥线钳","REVIEW-MAT-02042","剥线钳","工具/电工工具","类型: 多功能剥线钳","把"
"感应电笔","REVIEW-MAT-02043","感应电笔","工具/电工工具","类型: 感应电笔","支"
"高精度钳流表1000A","REVIEW-MAT-02044","钳形电流表","仪表/电气仪表","精度: 高精度；量程: 1000A","个"
"帆布电工包","REVIEW-MAT-02045","电工包","工具/工具包","材质: 帆布；用途: 电工","个"
"三叉套筒扳手14-17-19","REVIEW-MAT-02046","三叉套筒扳手","工具/手动工具","规格: 14-17-19；类型: 三叉套筒","把"
"三叉套筒扳手13-16-18","REVIEW-MAT-02047","三叉套筒扳手","工具/手动工具","规格: 13-16-18；类型: 三叉套筒","把"
"三叉套筒扳手10-12-14","REVIEW-MAT-02048","三叉套筒扳手","工具/手动工具","规格: 10-12-14；类型: 三叉套筒","把"
"T型套筒扳手8-19/6件套装","REVIEW-MAT-02049","T型套筒扳手套装","工具/手动工具","类型: T型套筒；规格范围: 8-19；件数: 6件","套"
"绝缘十字螺丝刀4*100","REVIEW-MAT-02050","绝缘十字螺丝刀","工具/电工工具","头型: 十字；规格: 4*100；特性: 绝缘","把"
"绝缘十字螺丝刀5*125","REVIEW-MAT-02051","绝缘十字螺丝刀","工具/电工工具","头型: 十字；规格: 5*125；特性: 绝缘","把"
"绝缘一字螺丝刀3*75","REVIEW-MAT-02052","绝缘一字螺丝刀","工具/电工工具","头型: 一字；规格: 3*75；特性: 绝缘","把"
"DKJ35-50红色插座","REVIEW-MAT-02053","插座","电气/插头插座","型号: DKJ35-50；颜色: 红色","只"
"开口铜鼻子300A","REVIEW-MAT-02054","开口铜鼻子","电气/接线端子","材质: 铜；类型: 开口铜鼻子；规格: 300A","只"
"花兰螺丝M14*200","REVIEW-MAT-02055","花兰螺丝","紧固件/拉紧件","规格: M14*200；类型: 花兰螺丝","只"
"镀锌膨胀钩M12*125","REVIEW-MAT-02056","镀锌膨胀钩","紧固件/膨胀件","表面: 镀锌；规格: M12*125；类型: 膨胀钩","只"
"8.8级M16*70镀锌螺丝带平 弹垫","REVIEW-MAT-02057","镀锌螺丝套件","紧固件/螺丝套件","强度等级: 8.8；规格: M16*70；表面: 镀锌；包含: 平垫+弹垫","套"
"浮球阀开关带10m线","REVIEW-MAT-02058","浮球液位开关","电气/液位控制","类型: 浮球开关；线长: 10m","只"
"不锈钢C式自锁接头SM40+PM40","REVIEW-MAT-02059","不锈钢C式自锁接头套装","气动液压/快换接头","材质: 不锈钢；类型: C式自锁；型号组合: SM40+PM40","套"
"不锈钢快接公头PP20","REVIEW-MAT-02060","不锈钢快接公头","气动液压/快换接头","材质: 不锈钢；类型: 快接公头；型号: PP20","只"
"不锈钢快接公头PP30","REVIEW-MAT-02061","不锈钢快接公头","气动液压/快换接头","材质: 不锈钢；类型: 快接公头；型号: PP30","只"
"不锈钢快接公头PP60","REVIEW-MAT-02062","不锈钢快接公头","气动液压/快换接头","材质: 不锈钢；类型: 快接公头；型号: PP60","只"
"不锈钢快拧外丝直接PC16-04","REVIEW-MAT-02063","不锈钢快拧外丝直接","气动液压/快拧接头","材质: 不锈钢；类型: 快拧外丝直接；型号: PC16-04","只"
"8.8级M16*130螺丝带平 弹垫","REVIEW-MAT-02064","螺丝套件","紧固件/螺丝套件","强度等级: 8.8；规格: M16*130；包含: 平垫+弹垫","套"
"大编织袋","REVIEW-MAT-02065","编织袋","包装材料/编织袋","规格: 大号；类型: 编织袋","条"
"大麻袋","REVIEW-MAT-02066","麻袋","包装材料/麻袋","规格: 大号；类型: 麻袋","条"
"镀锌外丝直接4分","REVIEW-MAT-02067","镀锌外丝直接","管件/镀锌管件","表面: 镀锌；连接: 外丝；规格: 4分；类型: 直接","只"
"镀锌内丝弯头4分","REVIEW-MAT-02068","镀锌内丝弯头","管件/镀锌管件","表面: 镀锌；连接: 内丝；规格: 4分；类型: 弯头","只"
"订做异性垫片330*260*5","REVIEW-MAT-02069","异形垫片","定制件/密封垫片","定制: 是；原始: 异性；尺寸: 330*260*5","个"
"304不锈钢高压球阀2寸","REVIEW-MAT-02070","不锈钢高压球阀","阀门/球阀","材质: 304不锈钢；规格: 2寸；类型: 高压球阀","只"
"镀锌外丝直接2寸/150mm","REVIEW-MAT-02071","镀锌外丝直接","管件/镀锌管件","表面: 镀锌；连接: 外丝；规格: 2寸；长度: 150mm","只"
"中性笔","REVIEW-MAT-02072","中性笔","办公用品/书写工具","类型: 中性笔","支"
"36*2H对丝接头","REVIEW-MAT-02073","对丝接头","液压/高压管路","螺纹/规格: 36*2H；类型: 对丝接头","只"
"36*2双H弯头","REVIEW-MAT-02074","高压弯头","液压/高压管路","螺纹/规格: 36*2；结构: 双H；类型: 弯头","只"
"1寸/36*2H变径对丝接头","REVIEW-MAT-02075","变径对丝接头","液压/高压管路","规格: 1寸/36*2H；类型: 变径对丝","只"
"架子管6m","REVIEW-MAT-02076","架子管","建筑施工耗材/脚手架管","长度: 6m；类型: 架子管","根"
"上匠冲凿12件套","REVIEW-MAT-02077","冲凿套装","工具/冲凿工具","品牌: 上匠；件数: 12件","套"
"304不锈钢4分内外丝球阀","REVIEW-MAT-02078","不锈钢内外丝球阀","阀门/球阀","材质: 304不锈钢；规格: 4分；连接: 内外丝","个"
"304不锈钢3分内外丝球阀","REVIEW-MAT-02079","不锈钢内外丝球阀","阀门/球阀","材质: 304不锈钢；规格: 3分；连接: 内外丝","个"
"304不锈钢4分内丝球阀","REVIEW-MAT-02080","不锈钢内丝球阀","阀门/球阀","材质: 304不锈钢；规格: 4分；连接: 内丝","个"
"304不锈钢3分内丝球阀","REVIEW-MAT-02081","不锈钢内丝球阀","阀门/球阀","材质: 304不锈钢；规格: 3分；连接: 内丝","个"
"304不锈钢2分-12mm宝塔球阀","REVIEW-MAT-02082","不锈钢宝塔球阀","阀门/球阀","材质: 304不锈钢；规格: 2分-12mm；连接: 宝塔","个"
"304不锈钢直通快插接头QS-1/4-12","REVIEW-MAT-02083","不锈钢直通快插接头","气动液压/快插接头","材质: 304不锈钢；型号: QS-1/4-12；类型: 直通快插","个"
"304不锈钢直通快插接头QS-1/4-10","REVIEW-MAT-02084","不锈钢直通快插接头","气动液压/快插接头","材质: 304不锈钢；型号: QS-1/4-10；类型: 直通快插","个"
"304不锈钢直通快插接头QS-1/4-8","REVIEW-MAT-02085","不锈钢直通快插接头","气动液压/快插接头","材质: 304不锈钢；型号: QS-1/4-8；类型: 直通快插","个"
"马牌自紧钻夹头0.3-16B18","REVIEW-MAT-02086","自紧钻夹头","电动工具/电钻配件","品牌: 马牌；夹持范围: 0.3-16；接口: B18","个"
"2B铅笔","REVIEW-MAT-02087","铅笔","办公用品/书写工具","规格: 2B","支"
"牛元速凝型堵漏剂","REVIEW-MAT-02088","速凝型堵漏剂","建材/堵漏材料","品牌: 牛元；特性: 速凝型","箱"
"不锈钢焊条Φ2.5","REVIEW-MAT-02089","不锈钢焊条","焊接材料/焊条","材质: 不锈钢；直径: Φ2.5","包"
"南孚电池7号","REVIEW-MAT-02090","7号电池","电气/电池","品牌: 南孚；规格: 7号","节"
"RVVP屏蔽线3*1.5","REVIEW-MAT-02091","RVVP屏蔽线","电气/电线电缆","型号: RVVP；规格: 3*1.5；特性: 屏蔽","米"
"弹簧式安全阀DN20","REVIEW-MAT-02092","弹簧式安全阀","阀门/安全阀","结构: 弹簧式；公称通径: DN20","只"
"铜内丝管接20","REVIEW-MAT-02093","铜内丝管接","管件/铜管件","材质: 铜；连接: 内丝；规格: 20","只"
"焊接90度弯头159","REVIEW-MAT-02094","焊接弯头","管件/焊接管件","连接: 焊接；角度: 90度；规格: 159","只"
"E27灯座","REVIEW-MAT-02095","灯座","电气/照明配件","规格: E27","个"
"焊管2寸*3m","REVIEW-MAT-02096","焊管","钢材/钢管","规格: 2寸；长度: 3m；类型: 焊管","根"
"8.8级M16*60螺丝带平 弹垫","REVIEW-MAT-02097","螺丝套件","紧固件/螺丝套件","强度等级: 8.8；规格: M16*60；包含: 平垫+弹垫","套"
"8.8级M16*60螺丝带平弹垫","REVIEW-MAT-02097","螺丝套件","紧固件/螺丝套件","强度等级: 8.8；规格: M16*60；包含: 平垫+弹垫","套"
"8.8级M20*60螺丝带平 弹垫","REVIEW-MAT-02098","螺丝套件","紧固件/螺丝套件","强度等级: 8.8；规格: M20*60；包含: 平垫+弹垫","套"
"潜水泵220V/370W-1寸出口","REVIEW-MAT-02099","潜水泵","设备/泵","电压: 220V；功率: 370W；出口: 1寸","台"
"304不锈钢单向阀DN50","REVIEW-MAT-02100","不锈钢单向阀","阀门/单向阀","材质: 304不锈钢；公称通径: DN50","只"
"不锈钢内六角螺丝M5*30带平弹垫","REVIEW-MAT-02101","不锈钢内六角螺丝套件","紧固件/螺丝套件","材质: 不锈钢；头型: 内六角；规格: M5*30；包含: 平垫+弹垫","套"
"不锈钢内六角螺丝M5*10带平弹垫","REVIEW-MAT-02102","不锈钢内六角螺丝套件","紧固件/螺丝套件","材质: 不锈钢；头型: 内六角；规格: M5*10；包含: 平垫+弹垫","套"
"不锈钢内六角螺丝M5*16带平弹垫","REVIEW-MAT-02103","不锈钢内六角螺丝套件","紧固件/螺丝套件","材质: 不锈钢；头型: 内六角；规格: M5*16；包含: 平垫+弹垫","套"
"不锈钢M5螺母","REVIEW-MAT-02104","不锈钢螺母","紧固件/螺母","材质: 不锈钢；规格: M5","只"
"不锈钢M6*20螺丝带平弹垫","REVIEW-MAT-02105","不锈钢螺丝套件","紧固件/螺丝套件","材质: 不锈钢；规格: M6*20；包含: 平垫+弹垫","套"
"脱漆剂","REVIEW-MAT-02106","脱漆剂","化工耗材/脱漆剂","类型: 脱漆剂","瓶"
"加厚油布6m*6m","REVIEW-MAT-02107","加厚油布","覆盖材料/油布","特征: 加厚；尺寸: 6m*6m","块"
"10.9级M12*1m全芽丝杆","REVIEW-MAT-02108","高强度全螺纹丝杆","紧固件/螺杆","强度等级: 10.9；规格: M12*1m；原始: 全芽","根"
"五点式安全带","REVIEW-MAT-02109","五点式安全带","安全防护/安全带","类型: 五点式","副"
"8.8级M20*200螺丝带平 弹垫","REVIEW-MAT-02110","螺丝套件","紧固件/螺丝套件","强度等级: 8.8；规格: M20*200；包含: 平垫+弹垫","套"
"镀锌外丝直接6分*100mm","REVIEW-MAT-02111","镀锌外丝直接","管件/镀锌管件","表面: 镀锌；连接: 外丝；规格: 6分；长度: 100mm","只"
"304不锈钢双外丝变径2寸/1.5寸","REVIEW-MAT-02112","不锈钢双外丝变径接头","管件/不锈钢管件","材质: 304不锈钢；连接: 双外丝；规格: 2寸/1.5寸","只"
"304不锈钢双外丝变径1.5寸/1.2寸","REVIEW-MAT-02113","不锈钢双外丝变径接头","管件/不锈钢管件","材质: 304不锈钢；连接: 双外丝；规格: 1.5寸/1.2寸","只"
"加工焊接泥浆管接头Φ168","REVIEW-MAT-02114","泥浆管接头加工件","定制件/管路接头","加工: 是；连接: 焊接；管径: Φ168；用途: 泥浆管","个"
"轴向压力表","REVIEW-MAT-02115","轴向压力表","仪表/压力仪表","类型: 轴向；仪表: 压力表","只"
"PVC钢丝软管1寸","REVIEW-MAT-02116","PVC钢丝软管","管材/塑料软管","材质: PVC；结构: 钢丝增强；规格: 1寸","米"
"卡箍50","REVIEW-MAT-02117","卡箍","管夹/卡箍","规格: 50；类型: 卡箍","只"
"镀锌外丝直接1寸*100mm","REVIEW-MAT-02118","镀锌外丝直接","管件/镀锌管件","表面: 镀锌；连接: 外丝；规格: 1寸；长度: 100mm","只"
"镀锌大小头1寸/6分","REVIEW-MAT-02119","镀锌变径接头","管件/镀锌管件","表面: 镀锌；规格: 1寸/6分；类型: 大小头/变径","只"
"304不锈钢外丝变径6分/4分","REVIEW-MAT-02120","不锈钢外丝变径接头","管件/不锈钢管件","材质: 304不锈钢；连接: 外丝；规格: 6分/4分","只"
"加工防护罩1.2米*2.7米*0.8米","REVIEW-MAT-02121","防护罩加工件","定制件/防护罩","加工: 是；尺寸: 1.2米*2.7米*0.8米","件"
