conflict_type,standard_name,canonical_group_path,unit_values,specs_values,candidate_codes,source_rows,reason
specs_conflict,高压球阀,阀门/通用阀门/球阀,个,品牌: 埃美柯；规格: 20；类型: 高压球阀 || 品牌: 埃美柯；规格: 25；类型: 高压球阀,REVIEW-MAT-01427；REVIEW-MAT-01444,Sheet1:2319；Sheet1:2340,同一标准名称和规范分组下存在多个规格签名；已保守拆开，需人工确认是否为不同物料。
alias_conflict,100A铜鼻子,电气与自动化/接线连接/接线端子,个,规格: 100A；材质: 铜 || 材质: 铜；规格: 100A；俗称: 铜鼻子,REVIEW-MAT-00092；REVIEW-MAT-01806,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,10厘花篮,吊装索具/其他/拉紧器；吊装索具/其他/紧固调节,个；套,规格: 10厘,REVIEW-MAT-00732；REVIEW-MAT-01306,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,14*100膨胀螺丝,紧固件/锚固件/膨胀锚栓,套；个,规格: M14*100,REVIEW-MAT-00905；REVIEW-MAT-00947,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,14号铁丝,五金备件/其他/金属丝材,kg；公斤,规格: 14号,REVIEW-MAT-00260；REVIEW-MAT-00551,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,168焊接弯头,工程建材/其他/管件；管道管件/其他/弯头,个,规格: 168；连接: 焊接,REVIEW-MAT-00681；REVIEW-MAT-00896,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,16螺母,五金备件/其他/紧固件；紧固件/螺纹紧固件/螺母垫圈,个,规格: 16 || 规格: M16,REVIEW-MAT-00503；REVIEW-MAT-00893,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,18尼龙绳,吊装索具/吊带索具/钢丝绳链条,米,直径: 18mm；材质: 尼龙 || 规格/直径: 18；材质: 尼龙,REVIEW-MAT-00397；REVIEW-MAT-01033,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,200A铜鼻子,电气与自动化/接线连接/接线端子；电气与自动化/电线电缆与敷设/电线电缆,个,规格: 200A；材质: 铜 || 电流: 200A；材质: 铜,REVIEW-MAT-00093；REVIEW-MAT-00610,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,22*100螺丝,五金备件/其他/紧固件；紧固件/螺纹紧固件/螺丝螺栓,个；套,规格: 22*100 || 规格: M22*100；成套: 是,REVIEW-MAT-00757；REVIEW-MAT-00789,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,25钢丝管,管道管件/其他/软管；液压气动/液压管路/高压胶管,米,公称直径: 25；结构: 钢丝增强 || 规格: 25；结构: 钢丝增强,REVIEW-MAT-00968；REVIEW-MAT-01445,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,2T卸扣,吊装索具/吊装连接件/卸扣吊钩,个,载荷: 2T || 额定载荷: 2T,REVIEW-MAT-00160；REVIEW-MAT-00878,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,3.0花纹钢板,金属原材料/钢材型材/钢材型材,平方,厚度: 3.0；类型: 花纹钢板 || 厚度: 3.0mm；表面: 花纹,REVIEW-MAT-00659；REVIEW-MAT-00807,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,3.2焊条,焊接焊割/其他/焊材；焊接焊割/焊割耗材/割嘴焊嘴,个,直径: 3.2 || 直径: 3.2mm,REVIEW-MAT-00346；REVIEW-MAT-01334,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,300mm得力高精度卡尺,工具器具/量具测量/量具测量,个；支,品牌: 得力；量程: 300mm；精度: 高精度 || 品牌: 得力；量程: 300mm；精度等级: 高精度,REVIEW-MAT-01123；REVIEW-MAT-01423,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,325胶垫,工程建材/其他/密封垫；管道管件/其他/密封垫片,个,规格: 325；材质: 胶 || 规格: DN325；材质: 胶,REVIEW-MAT-00756；REVIEW-MAT-00788,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,3T卸扣,吊装索具/吊装连接件/卸扣吊钩,个,载荷: 3T || 额定载荷: 3T,REVIEW-MAT-00478；REVIEW-MAT-01110,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,4*4*0.5镀锌角铁,金属原材料/钢材型材/钢材型材,米,材质/表面: 镀锌；规格: 4*4*0.5 || 规格: 4*4*0.5；表面: 镀锌,REVIEW-MAT-00098；REVIEW-MAT-01253,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,40不锈钢挂锁,五金备件/门锁锁具/门锁锁具,个；把,材质: 不锈钢；规格: 40 || 规格: 40；材质: 不锈钢 || 材质: 不锈钢；规格: 40,REVIEW-MAT-00060；REVIEW-MAT-01807,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,4T卸扣,吊装索具/吊装连接件/卸扣吊钩,个,载荷: 4T || 额定载荷: 4T,REVIEW-MAT-00177；REVIEW-MAT-00879,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,4寸滚筒,工具器具/涂装工具/刷辊喷涂,个；支,规格: 4寸,REVIEW-MAT-00055；REVIEW-MAT-00636,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,4寸羊毛刷,工具器具/涂装工具/刷辊喷涂,个；支,规格: 4寸 || 规格: 4寸；材质: 羊毛,REVIEW-MAT-00099；REVIEW-MAT-00112；REVIEW-MAT-00242；REVIEW-MAT-00465,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,50*50*6国标角铁,金属原材料/钢材型材/钢材型材；金属原材料/其他/型钢,米,规格: 50*50*6；标准: 国标,REVIEW-MAT-00145；REVIEW-MAT-00270,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,500A电焊钳,焊接焊割/其他/焊割工具；焊接焊割/焊割耗材/割嘴焊嘴,把；支,电流: 500A || 额定电流: 500A,REVIEW-MAT-00271；REVIEW-MAT-00494；REVIEW-MAT-01295,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,502胶水,化工油漆胶粘/胶粘密封/胶粘剂,支；个,类型: 502 || 型号/俗称: 502,REVIEW-MAT-00150；REVIEW-MAT-00995,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,50kg冰块,行政办公与清洁/其他/临时消耗品,个；块,重量: 50kg,REVIEW-MAT-00571；REVIEW-MAT-00583,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,6厘膨胀螺丝,五金备件/其他/紧固件；紧固件/锚固件/膨胀锚栓,个,规格: 6厘,REVIEW-MAT-00767；REVIEW-MAT-00832,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,800A电焊钳,焊接焊割/其他/焊割工具；焊接焊割/焊割耗材/割嘴焊嘴,把,电流: 800A || 额定电流: 800A,REVIEW-MAT-00272；REVIEW-MAT-01296,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,89焊接弯头,工程建材/其他/管件；管道管件/其他/弯头,个,规格: 89；连接: 焊接,REVIEW-MAT-00680；REVIEW-MAT-00836,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,M20*130螺丝,五金备件/其他/紧固件；紧固件/螺纹紧固件/螺丝螺栓,套；个,规格: M20*130,REVIEW-MAT-00746；REVIEW-MAT-01189,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,M20*35螺丝,五金备件/其他/紧固件；紧固件/螺纹紧固件/螺丝螺栓,套；个,规格: M20*35 || 规格: M20*35；成套: 是,REVIEW-MAT-00747；REVIEW-MAT-00976；REVIEW-MAT-01188,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,M20*40螺丝,五金备件/其他/紧固件；紧固件/螺纹紧固件/螺丝螺栓,套,规格: M20*40 || 规格: M20*40；成套: 是,REVIEW-MAT-00748；REVIEW-MAT-00977,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,TPC1570一体式触摸屏,电气与自动化/其他/工控配件,台；套,型号: TPC1570；结构: 一体式,REVIEW-MAT-01233；REVIEW-MAT-01280,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,T型螺丝M16*50平弹帽,紧固件/螺纹紧固件/螺丝螺栓,套,规格: M16*50；类型: T型螺丝；套件: 平垫+弹垫+螺母 || 规格: M16*50；套件: 平垫+弹垫+螺母,REVIEW-MAT-01507；REVIEW-MAT-01523,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,一次性加厚雨衣,劳保用品/其他/雨具,个；套,类型: 一次性；特征: 加厚,REVIEW-MAT-00813；REVIEW-MAT-01079,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,一次性口罩,劳保用品/其他/呼吸防护,个,类型: 一次性 || 类型: 一次性口罩,REVIEW-MAT-00243；REVIEW-MAT-01723,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,一次性雨衣,劳保用品/其他/雨具,套,类型: 一次性 || 类型: 一次性雨衣,REVIEW-MAT-00472；REVIEW-MAT-01870,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,不锈钢插销,五金备件/其他/门窗五金,个；套,材质: 不锈钢,REVIEW-MAT-00052；REVIEW-MAT-00069,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,不锈钢锁扣,五金备件/其他/门窗五金；五金备件/门锁锁具/门锁锁具,个；套,材质: 不锈钢 || 材质: 不锈钢；类型: 锁扣,REVIEW-MAT-00136；REVIEW-MAT-01822,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,世达尖嘴钳,工具器具/其他/手动工具；工具器具/手动工具/通用手动工具,把；个,品牌: 世达；类型: 尖嘴钳,REVIEW-MAT-00722；REVIEW-MAT-01443,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,世达老虎钳,工具器具/其他/手动工具；工具器具/手动工具/通用手动工具,把；个,品牌: 世达；类型: 老虎钳 || 品牌: 世达,REVIEW-MAT-00720；REVIEW-MAT-01118；REVIEW-MAT-01665,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,乐泰243胶水,化工油漆胶粘/胶粘密封/胶粘剂,个；瓶,品牌: 乐泰；型号: 243,REVIEW-MAT-01612；REVIEW-MAT-02123,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,乙炔表,焊接焊割/其他/气体配件；焊接焊割/焊割耗材/割嘴焊嘴；焊接焊割/焊割设备工具/焊机割炬；仪器仪表/压力温度仪表/压力温度,个,适用气体: 乙炔；类型: 压力表/减压表 || 适用气体: 乙炔 || 介质: 乙炔；类型: 表/减压表 || 介质: 乙炔；类型: 压力表,REVIEW-MAT-00641；REVIEW-MAT-01297；REVIEW-MAT-01764；REVIEW-MAT-02349,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,二氧化碳表,焊接焊割/其他/气体配件；焊接焊割/焊割耗材/割嘴焊嘴,个,适用气体: 二氧化碳；类型: 压力表/减压表 || 适用气体: 二氧化碳,REVIEW-MAT-00640；REVIEW-MAT-00798,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,五孔插座,电气与自动化/插头插座/插头插座,个；套,类型: 五孔 || 类型: 五孔插座,REVIEW-MAT-00155；REVIEW-MAT-00327,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,公元25PPR弯头,工程建材/水暖建材/水暖五金,个,品牌: 公元；规格: 25；类型: 弯头 || 品牌: 公元；规格: 25；材质: PPR,REVIEW-MAT-00029；REVIEW-MAT-00714,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,公元25PPR管,工程建材/水暖建材/水暖五金,米,品牌: 公元；规格: 25 || 品牌: 公元；规格: 25；材质: PPR,REVIEW-MAT-00027；REVIEW-MAT-00441,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,公元热熔机,工具器具/其他/管道工具,个；台,品牌: 公元；用途: PPR热熔,REVIEW-MAT-00030；REVIEW-MAT-00713,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,公牛五孔插座,电气与自动化/低压电器/开关按钮；电气与自动化/插头插座/插头插座,个；套,品牌: 公牛；类型: 五孔 || 品牌: 公牛；类型: 五孔插座,REVIEW-MAT-00012；REVIEW-MAT-00440；REVIEW-MAT-00621,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,创可贴,劳保用品/其他/急救用品,个；盒,品类: 创可贴 || 类型: 创可贴,REVIEW-MAT-01134；REVIEW-MAT-01728,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,加厚双层帆布手套,劳保用品/手部防护/手套,双,特征: 加厚、双层 || 材质: 帆布；特征: 加厚、双层 || 材质: 帆布；结构: 双层；特征: 加厚,REVIEW-MAT-00220；REVIEW-MAT-00634；REVIEW-MAT-01052,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,加厚油布,工程建材/其他/防护覆盖；劳保用品/其他/覆盖防护,平方；m2,特征: 加厚,REVIEW-MAT-00548；REVIEW-MAT-00806；REVIEW-MAT-01036,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,加厚连体裤,劳保用品/头足身防护/防护服,套,特征: 加厚；结构: 连体 || 特征: 加厚；款式: 连体,REVIEW-MAT-01333；REVIEW-MAT-01451,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,加气块200*300*600,工程建材/其他/砌块,块,尺寸: 200*300*600,REVIEW-MAT-02214；REVIEW-MAT-02270,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,双快水泥,工程建材/水泥砂石/水泥砂石,包,类型: 双快 || 类型: 双快水泥,REVIEW-MAT-00682；REVIEW-MAT-01371,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,回力雨鞋,劳保用品/其他/足部防护,双,品牌: 回力；类型: 雨鞋 || 品牌: 回力,REVIEW-MAT-01031；REVIEW-MAT-01237,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,塑料扫把,行政办公与清洁/清洁用品/清洁工具耗材；劳保用品/其他/清洁工具,个；把,材质: 塑料,REVIEW-MAT-00059；REVIEW-MAT-00556；REVIEW-MAT-02320,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,大块棉布,劳保用品/其他/擦拭材料；行政办公与清洁/清洁用品/清洁工具耗材,kg,规格: 大块 || 形态: 大块,REVIEW-MAT-00152；REVIEW-MAT-00811,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,大块白抹布,行政办公与清洁/清洁用品/清洁工具耗材,kg；公斤,形态: 大块；颜色: 白色,REVIEW-MAT-01339；REVIEW-MAT-01365,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,大垃圾桶,劳保用品/其他/清洁工具；行政办公与清洁/清洁用品/清洁工具耗材,个,规格: 大号 || 规格: 大,REVIEW-MAT-00507；REVIEW-MAT-01057,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,大拖把,行政办公与清洁/清洁用品/清洁工具耗材,个；支,规格: 大,REVIEW-MAT-00134；REVIEW-MAT-00173,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,大竹扫把,行政办公与清洁/清洁用品/清洁工具耗材,个；把,规格: 大；材质: 竹 || 材质: 竹；规格: 大,REVIEW-MAT-01332；REVIEW-MAT-02319,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,大编织袋,包装与标识/袋箱膜包装/袋箱膜,个；条,规格: 大号 || 规格: 大号；类型: 编织袋,REVIEW-MAT-00508；REVIEW-MAT-02065,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
alias_conflict,大艺锂电池角磨机,工具器具/电动工具/电钻角磨机,台,品牌: 大艺；动力: 锂电池 || 品牌: 大艺；供电: 锂电池,REVIEW-MAT-00175；REVIEW-MAT-00276,,同一原始别名映射到多个合并后物料；检索时必须让用户确认。
