draft_sku_id	draft_item_code	code_prefix	release_status	放行等级	标准名称	必填规格	辅助规格	标准分组	标准单位	别名/土名	candidate_count	source_candidate_rows	source_file_rows	grade_counts	matched_category	import_decision	missing_specs	整理依据	dedupe_key
SKU-DRAFT-002007	CHEM-000148	CHEM	needs_missing_specs	C	气动油	品牌：卡仕顿；等级：特级；容量：250mL		油品/润滑油	瓶	卡仕顿特级气动油250mL	1	2033	2034	C:1	化工油漆胶粘	do_not_import_missing_specs	型号	粘度等级/型号缺失，会影响气动油SKU区分	气动油|品牌:卡仕顿|容量:250ml|等级:特级|油品/润滑油|瓶
SKU-DRAFT-002008	ELEC-000221	ELEC	needs_missing_specs	C	时控开关	品牌：施耐德；电压：220V；额定电流：10A		电气/低压电器	只	施耐德时控开关220V/10A	1	2034	2035	C:1	电气材料	do_not_import_missing_specs	型号	型号/程序功能缺失，会影响时控开关SKU区分	时控开关|品牌:施耐德|电压:220v|额定电流:10a|电气/低压电器|个
SKU-DRAFT-002009	CONST-000039	CONST	needs_missing_specs	C	绝缘橡胶板	特性：绝缘；厚度：3mm		绝缘材料/橡胶板	KG	绝缘橡胶板3mm	1	2035	2036	C:1	工程建材	do_not_import_missing_specs	长度	耐压等级/幅宽长度缺失；按KG采购需确认	绝缘橡胶板|厚度:3mm|特性:绝缘|绝缘材料/橡胶板|kg
SKU-DRAFT-002010	ELEC-000222	ELEC	needs_confirmation	B	插座	型号：DKJ35-50；颜色：黑色		电气/插头插座	只	DKJ35-50黑色插座	1	2036	2037	B:1	电气材料	confirm_then_import	品牌	额定电流/接口类型未明，按型号和颜色先建候选	插座|型号:dkj35-50|颜色:黑色|电气/插头插座|个
SKU-DRAFT-002011	METAL-000139	METAL	needs_missing_specs	C	工字钢	规格：16#		钢材/型钢	米	工字钢16#	1	2037	2038	C:1	金属材料	do_not_import_missing_specs	材质；执行标准	材质/执行标准缺失，会影响工字钢SKU区分	工字钢|规格:16#|钢材/型钢|米
SKU-DRAFT-002012	ELEC-000223	ELEC	needs_missing_specs	C	交流接触器	品牌：人民；系列/型号：CJX2-1810		电气/低压电器	只	人民交流接触器CJX2-1810	1	2038	2039	C:1	电气材料	do_not_import_missing_specs	电压	线圈电压缺失，会影响交流接触器SKU区分	交流接触器|品牌:人民|系列/型号:cjx2-1810|电气/低压电器|个
SKU-DRAFT-002013	ELEC-000224	ELEC	needs_missing_specs	C	冷压线鼻端子	类型：OT；规格：2.5-4		电气/接线端子	包	冷压线鼻端子OT2.5-4	1	2039	2040	C:1	电气材料	do_not_import_missing_specs	材质；每包数量	材质/每包数量缺失，会影响冷压端子按包采购的SKU区分	冷压线鼻端子|类型:ot|规格:2.5-4|电气/接线端子|包
SKU-DRAFT-002014	ELEC-000225	ELEC	needs_missing_specs	C	冷压线鼻端子	类型：OT；规格：4-6		电气/接线端子	包	冷压线鼻端子OT4-6	1	2040	2041	C:1	电气材料	do_not_import_missing_specs	材质；每包数量	材质/每包数量缺失，会影响冷压端子按包采购的SKU区分	冷压线鼻端子|类型:ot|规格:4-6|电气/接线端子|包
SKU-DRAFT-002015	ELEC-000226	ELEC	needs_missing_specs	C	冷压线鼻端子	类型：OT；规格：6-8		电气/接线端子	包	冷压线鼻端子OT6-8	1	2041	2042	C:1	电气材料	do_not_import_missing_specs	材质；每包数量	材质/每包数量缺失，会影响冷压端子按包采购的SKU区分	冷压线鼻端子|类型:ot|规格:6-8|电气/接线端子|包
SKU-DRAFT-002016	TOOL-000307	TOOL	needs_missing_specs	C	剥线钳	类型：多功能剥线钳		工具/电工工具	把	多功能剥线钳	1	2042	2043	C:1	工具器具	do_not_import_missing_specs	品牌	剥线范围/品牌缺失，会影响剥线钳SKU区分	剥线钳|类型:多功能剥线钳|工具/电工工具|把
SKU-DRAFT-002017	TOOL-000308	TOOL	needs_missing_specs	C	感应电笔	类型：感应电笔		工具/电工工具	支	感应电笔	1	2043	2044	C:1	工具器具	do_not_import_missing_specs	品牌	测量范围/品牌缺失，会影响感应电笔SKU区分	感应电笔|类型:感应电笔|工具/电工工具|支
SKU-DRAFT-002018	ELEC-000227	ELEC	needs_missing_specs	C	钳形电流表	精度描述：高精度；量程：1000A		仪表/电气仪表	个	高精度钳流表1000A	1	2044	2045	C:1	电气材料	do_not_import_missing_specs	品牌；电流；精度	品牌/精度等级/交直流类型缺失，会影响钳形电流表SKU区分	钳形电流表|精度描述:高精度|量程:1000a|仪表/电气仪表|个
SKU-DRAFT-002019	TOOL-000309	TOOL	needs_missing_specs	C	电工包	材质：帆布；用途：电工		工具/工具包	个	帆布电工包	1	2045	2046	C:1	工具器具	do_not_import_missing_specs	尺寸	尺寸/格数缺失，会影响电工包SKU区分	电工包|材质:帆布|用途:电工|工具/工具包|个
SKU-DRAFT-002020	TOOL-000310	TOOL	needs_confirmation	B	三叉套筒扳手	类型：三叉套筒；规格：14-17-19		工具/手动工具	把	三叉套筒扳手14-17-19	1	2046	2047	B:1	工具器具	confirm_then_import	品牌；材质	材质/品牌缺失，按三叉规格先建候选	三叉套筒扳手|类型:三叉套筒|规格:14-17-19|工具/手动工具|把
SKU-DRAFT-002021	TOOL-000311	TOOL	needs_confirmation	B	三叉套筒扳手	类型：三叉套筒；规格：13-16-18		工具/手动工具	把	三叉套筒扳手13-16-18	1	2047	2048	B:1	工具器具	confirm_then_import	品牌；材质	材质/品牌缺失，按三叉规格先建候选	三叉套筒扳手|类型:三叉套筒|规格:13-16-18|工具/手动工具|把
SKU-DRAFT-002022	TOOL-000312	TOOL	needs_confirmation	B	三叉套筒扳手	类型：三叉套筒；规格：10-12-14		工具/手动工具	把	三叉套筒扳手10-12-14	1	2048	2049	B:1	工具器具	confirm_then_import	品牌；材质	材质/品牌缺失，按三叉规格先建候选	三叉套筒扳手|类型:三叉套筒|规格:10-12-14|工具/手动工具|把
SKU-DRAFT-002023	TOOL-000313	TOOL	needs_confirmation	B	T型套筒扳手套装	类型：T型套筒；规格范围：8-19；件数：6件		工具/手动工具	套	T型套筒扳手8-19/6件套装	1	2049	2050	B:1	工具器具	confirm_then_import	品牌；规格；材质	材质/品牌缺失，按规格范围和件数先建候选	t型套筒扳手套装|件数:6件|类型:t型套筒|规格范围:8-19|工具/手动工具|套
SKU-DRAFT-002024	TOOL-000314	TOOL	needs_missing_specs	C	绝缘十字螺丝刀	头型：十字；规格：4*100；特性：绝缘		工具/电工工具	把	绝缘十字螺丝刀4*100	1	2050	2051	C:1	工具器具	do_not_import_missing_specs	品牌	绝缘耐压等级/品牌缺失，会影响绝缘螺丝刀SKU区分	绝缘十字螺丝刀|头型:十字|特性:绝缘|规格:4x100|工具/电工工具|把
SKU-DRAFT-002025	TOOL-000315	TOOL	needs_missing_specs	C	绝缘十字螺丝刀	头型：十字；规格：5*125；特性：绝缘		工具/电工工具	把	绝缘十字螺丝刀5*125	1	2051	2052	C:1	工具器具	do_not_import_missing_specs	品牌	绝缘耐压等级/品牌缺失，会影响绝缘螺丝刀SKU区分	绝缘十字螺丝刀|头型:十字|特性:绝缘|规格:5x125|工具/电工工具|把
SKU-DRAFT-002026	TOOL-000316	TOOL	needs_missing_specs	C	绝缘一字螺丝刀	头型：一字；规格：3*75；特性：绝缘		工具/电工工具	把	绝缘一字螺丝刀3*75	1	2052	2053	C:1	工具器具	do_not_import_missing_specs	品牌	绝缘耐压等级/品牌缺失，会影响绝缘螺丝刀SKU区分	绝缘一字螺丝刀|头型:一字|特性:绝缘|规格:3x75|工具/电工工具|把
SKU-DRAFT-002027	ELEC-000228	ELEC	needs_missing_specs	C	插座	型号：DKJ35-50；颜色：红色		电气/插头插座	只	DKJ35-50红色插座	1	2053	2054	C:1	电气材料	do_not_import_missing_specs	电流	额定电流/接口类型缺失，会影响插座SKU区分	插座|型号:dkj35-50|颜色:红色|电气/插头插座|个
SKU-DRAFT-002028	ELEC-000229	ELEC	needs_missing_specs	C	开口铜鼻子	材质：铜；规格：300A；类型：开口铜鼻子		电气/接线端子	只	开口铜鼻子300A	1	2054	2055	C:1	电气材料	do_not_import_missing_specs	品牌；型号；电压；电流；安装方式	适配线径/孔径缺失，会影响铜鼻子SKU区分	开口铜鼻子|材质:铜|类型:开口铜鼻子|规格:300a|电气/接线端子|个
SKU-DRAFT-002029	FAST-000088	FAST	needs_missing_specs	C	花兰螺丝	规格：M14*200；类型：花兰螺丝		紧固件/拉紧件	只	花兰螺丝M14*200	1	2055	2056	C:1	紧固件	do_not_import_missing_specs	材质；表面处理	材质/表面处理缺失，会影响花兰螺丝SKU区分	花兰螺丝|类型:花兰螺丝|规格:m14x200|紧固件/拉紧件|个
SKU-DRAFT-002030	FAST-000089	FAST	needs_missing_specs	C	膨胀钩	表面：镀锌；规格：M12*125；类型：膨胀钩		紧固件/膨胀件	只	镀锌膨胀钩M12*125	1	2056	2057	C:1	紧固件	do_not_import_missing_specs	材质	材质/承载能力缺失，会影响膨胀钩SKU区分	膨胀钩|类型:膨胀钩|表面:镀锌|规格:m12x125|紧固件/膨胀件|个
SKU-DRAFT-002031	FAST-000090	FAST	needs_missing_specs	C	螺丝套件	强度等级：8.8；规格：M16*70；表面：镀锌；套件组成：平垫+弹垫		紧固件/螺丝套件	套	8.8级M16*70镀锌螺丝带平 弹垫	1	2057	2058	C:1	紧固件	do_not_import_missing_specs	材质；头型	头型/材质/是否含螺母缺失，会影响螺丝套件SKU区分	螺丝套件|套件组成:平垫+弹垫|强度等级:8.8|表面:镀锌|规格:m16x70|紧固件/螺丝套件|套
SKU-DRAFT-002032	ELEC-000230	ELEC	needs_missing_specs	C	浮球液位开关	类型：浮球开关；线长：10m		电气/液位控制	只	浮球阀开关带10m线	1	2058	2059	C:1	电气材料	do_not_import_missing_specs	容量；电压	浮球阀开关按浮球液位开关归一；电压/触点容量/介质缺失	浮球液位开关|类型:浮球开关|线长:10m|电气/液位控制|个
SKU-DRAFT-002033	METAL-000140	METAL	needs_missing_specs	C	不锈钢C式自锁接头套装	材质：不锈钢；类型：C式自锁；型号组合：SM40+PM40		气动液压/快换接头	套	不锈钢C式自锁接头SM40+PM40	1	2059	2060	C:1	金属材料	do_not_import_missing_specs	口径	口径/密封材质缺失，会影响快换接头套装SKU区分	不锈钢c式自锁接头套装|型号组合:sm40+pm40|材质:不锈钢|类型:c式自锁|气动液压/快换接头|套
SKU-DRAFT-002034	METAL-000141	METAL	needs_missing_specs	C	不锈钢快接公头	材质：不锈钢；类型：快接公头；型号：PP20		气动液压/快换接头	只	不锈钢快接公头PP20	1	2060	2061	C:1	金属材料	do_not_import_missing_specs	口径	口径/系列标准缺失，会影响快接公头SKU区分	不锈钢快接公头|型号:pp20|材质:不锈钢|类型:快接公头|气动液压/快换接头|个
SKU-DRAFT-002035	METAL-000142	METAL	needs_missing_specs	C	不锈钢快接公头	材质：不锈钢；类型：快接公头；型号：PP30		气动液压/快换接头	只	不锈钢快接公头PP30	1	2061	2062	C:1	金属材料	do_not_import_missing_specs	口径	口径/系列标准缺失，会影响快接公头SKU区分	不锈钢快接公头|型号:pp30|材质:不锈钢|类型:快接公头|气动液压/快换接头|个
SKU-DRAFT-002036	METAL-000143	METAL	needs_missing_specs	C	不锈钢快接公头	材质：不锈钢；类型：快接公头；型号：PP60		气动液压/快换接头	只	不锈钢快接公头PP60	1	2062	2063	C:1	金属材料	do_not_import_missing_specs	口径	口径/系列标准缺失，会影响快接公头SKU区分	不锈钢快接公头|型号:pp60|材质:不锈钢|类型:快接公头|气动液压/快换接头|个
SKU-DRAFT-002037	METAL-000144	METAL	needs_missing_specs	C	不锈钢快拧外丝直接	材质：不锈钢；类型：快拧外丝直接；型号：PC16-04		气动液压/快拧接头	只	不锈钢快拧外丝直接PC16-04	1	2063	2064	C:1	金属材料	do_not_import_missing_specs	规格；厚度；长度；执行标准	螺纹制式/管径含义缺失，会影响快拧接头SKU区分	不锈钢快拧外丝直接|型号:pc16-04|材质:不锈钢|类型:快拧外丝直接|气动液压/快拧接头|个
SKU-DRAFT-002038	FAST-000091	FAST	needs_missing_specs	C	螺丝套件	强度等级：8.8；规格：M16*130；套件组成：平垫+弹垫		紧固件/螺丝套件	套	8.8级M16*130螺丝带平 弹垫	1	2064	2065	C:1	紧固件	do_not_import_missing_specs	材质；头型	表面处理/材质/头型/是否含螺母缺失，会影响螺丝套件SKU区分	螺丝套件|套件组成:平垫+弹垫|强度等级:8.8|规格:m16x130|紧固件/螺丝套件|套
SKU-DRAFT-002039	MAT-000222	MAT	needs_missing_specs	C	编织袋	规格：大号；类型：编织袋		包装材料/编织袋	条	大编织袋	1	2065	2066	C:1	通用物料	do_not_import_missing_specs	尺寸	尺寸/承重缺失，无法稳定区分编织袋SKU	编织袋|类型:编织袋|规格:大号|包装材料/编织袋|条
SKU-DRAFT-002040	MAT-000223	MAT	needs_missing_specs	C	麻袋	规格：大号；类型：麻袋		包装材料/麻袋	条	大麻袋	1	2066	2067	C:1	通用物料	do_not_import_missing_specs	材质；尺寸	尺寸/材质缺失，无法稳定区分麻袋SKU	麻袋|类型:麻袋|规格:大号|包装材料/麻袋|条
SKU-DRAFT-002041	PIPE-000439	PIPE	needs_missing_specs	C	镀锌外丝直接	表面：镀锌；连接：外丝；规格：4分；类型：直接		管件/镀锌管件	只	镀锌外丝直接4分	1	2067	2068	C:1	管材管件	do_not_import_missing_specs	材质；压力等级	材质/压力等级缺失，会影响镀锌外丝直接SKU区分	镀锌外丝直接|类型:直接|表面:镀锌|规格:4分|连接:外丝|管件/镀锌管件|个
SKU-DRAFT-002042	PIPE-000440	PIPE	needs_missing_specs	C	镀锌内丝弯头	表面：镀锌；连接：内丝；规格：4分；类型：弯头		管件/镀锌管件	只	镀锌内丝弯头4分	1	2068	2069	C:1	管材管件	do_not_import_missing_specs	压力等级	角度/压力等级缺失，会影响镀锌内丝弯头SKU区分	镀锌内丝弯头|类型:弯头|表面:镀锌|规格:4分|连接:内丝|管件/镀锌管件|个
SKU-DRAFT-002043	FAST-000092	FAST	needs_missing_specs	C	异形垫片	定制：是；尺寸：330*260*5	原始写法:异性	定制件/密封垫片	个	订做异性垫片330*260*5	1	2069	2070	C:1	紧固件	do_not_import_missing_specs	材质	原始“异性”按异形垫片归一；材质/图纸缺失	异形垫片|定制:是|尺寸:330x260x5|定制件/密封垫片|个
SKU-DRAFT-002044	PIPE-000441	PIPE	needs_missing_specs	C	不锈钢高压球阀	材质：304不锈钢；规格：2寸；类型：高压球阀		阀门/球阀	只	304不锈钢高压球阀2寸	1	2070	2071	C:1	管材管件	do_not_import_missing_specs	压力等级	压力等级/连接形式缺失，会影响高压球阀SKU区分	不锈钢高压球阀|材质:304不锈钢|类型:高压球阀|规格:2寸|阀门/球阀|个
SKU-DRAFT-002045	PIPE-000442	PIPE	needs_missing_specs	C	镀锌外丝直接	表面：镀锌；连接：外丝；规格：2寸；长度：150mm；类型：直接		管件/镀锌管件	只	镀锌外丝直接2寸/150mm	1	2071	2072	C:1	管材管件	do_not_import_missing_specs	材质；压力等级	材质/压力等级缺失，会影响镀锌外丝直接SKU区分	镀锌外丝直接|类型:直接|表面:镀锌|规格:2寸|连接:外丝|长度:150mm|管件/镀锌管件|个
SKU-DRAFT-002046	TOOL-000317	TOOL	needs_missing_specs	C	中性笔	类型：中性笔		办公用品/书写工具	支	中性笔	1	2072	2073	C:1	工具器具	do_not_import_missing_specs	规格；颜色	颜色/笔芯规格缺失，无法稳定区分中性笔SKU	中性笔|类型:中性笔|办公用品/书写工具|支
SKU-DRAFT-002047	PIPE-000443	PIPE	needs_missing_specs	C	对丝接头	螺纹/规格：36*2H；类型：对丝接头		液压/高压管路	只	36*2H对丝接头	1	2073	2074	C:1	管材管件	do_not_import_missing_specs	材质；压力等级	H含义/材质/压力等级缺失，会影响对丝接头SKU区分	对丝接头|类型:对丝接头|螺纹/规格:36x2h|液压/高压管路|个
SKU-DRAFT-002048	PIPE-000444	PIPE	needs_missing_specs	C	高压弯头	螺纹/规格：36*2；结构：双H；类型：弯头		液压/高压管路	只	36*2双H弯头	1	2074	2075	C:1	管材管件	do_not_import_missing_specs	材质；压力等级	双H含义/材质/压力等级缺失，会影响高压弯头SKU区分	高压弯头|类型:弯头|结构:双h|螺纹/规格:36x2|液压/高压管路|个
SKU-DRAFT-002049	PIPE-000445	PIPE	needs_missing_specs	C	变径对丝接头	规格：1寸/36*2H；类型：变径对丝		液压/高压管路	只	1寸/36*2H变径对丝接头	1	2075	2076	C:1	管材管件	do_not_import_missing_specs	材质；压力等级	材质/压力等级缺失，会影响变径对丝接头SKU区分	变径对丝接头|类型:变径对丝|规格:1寸/36x2h|液压/高压管路|个
SKU-DRAFT-002050	PIPE-000446	PIPE	needs_missing_specs	C	架子管	长度：6m；类型：架子管		建筑施工耗材/脚手架管	根	架子管6m	1	2076	2077	C:1	管材管件	do_not_import_missing_specs	材质；壁厚	管径/壁厚/材质缺失，无法稳定区分架子管SKU	架子管|类型:架子管|长度:6m|建筑施工耗材/脚手架管|根
SKU-DRAFT-002051	TOOL-000318	TOOL	needs_missing_specs	C	冲凿套装	品牌：上匠；件数：12件		工具/冲凿工具	套	上匠冲凿12件套	1	2077	2078	C:1	工具器具	do_not_import_missing_specs	规格	套装规格明细缺失，会影响冲凿套装SKU区分	冲凿套装|件数:12件|品牌:上匠|工具/冲凿工具|套
SKU-DRAFT-002052	METAL-000145	METAL	needs_missing_specs	C	不锈钢内外丝球阀	材质：304不锈钢；规格：4分；连接：内外丝		阀门/球阀	个	304不锈钢4分内外丝球阀	1	2078	2079	C:1	金属材料	do_not_import_missing_specs	压力等级	压力等级缺失，会影响球阀SKU区分	不锈钢内外丝球阀|材质:304不锈钢|规格:4分|连接:内外丝|阀门/球阀|个
SKU-DRAFT-002053	METAL-000146	METAL	needs_missing_specs	C	不锈钢内外丝球阀	材质：304不锈钢；规格：3分；连接：内外丝		阀门/球阀	个	304不锈钢3分内外丝球阀	1	2079	2080	C:1	金属材料	do_not_import_missing_specs	压力等级	压力等级缺失，会影响球阀SKU区分	不锈钢内外丝球阀|材质:304不锈钢|规格:3分|连接:内外丝|阀门/球阀|个
