item_code	item_name	required_specs	optional_specs	item_group	stock_uom	purchase_uom	conversion_factor	aliases	search_keywords	brand	model	status	quality_level	agent_use_policy	source_refs	governance_note	updated_at
PIPE-000490	高压钢丝软管	直径：Φ25；结构：钢丝增强		液压气动/高压管路	米			高压钢丝管Φ25	PIPE-000490 高压钢丝软管 液压气动/高压软管 米 直径：Φ25 结构：钢丝增强 高压钢丝管Φ25 Φ25 钢丝增强			candidate	needs_review	clarify_specs_before_use	purchase_2024_candidate_rows=2305；purchase_2024_source_rows=2306；draft_sku_id=SKU-DRAFT-002279	缺失规格：压力等级；接口形式；整理依据：压力等级/接口形式缺失，无法稳定区分高压软管SKU；导入口径：do_not_import_missing_specs；重分类：液压气动/高压软管 -> 液压气动/高压管路；分类置信度：high；高压钢丝软管为液压高压软管。	2026-07-03
TOOL-000341	梅花开口两用扳手	品牌：世达；规格：41#		工具量具/手动工具	把			世达梅开两用扳手41#	TOOL-000341 梅花开口两用扳手 手动工具/扳手 把 品牌：世达 规格：41# 世达梅开两用扳手41# 世达 41#	世达		active	standard	auto_select_allowed	purchase_2024_candidate_rows=2306；purchase_2024_source_rows=2307；draft_sku_id=SKU-DRAFT-002280	导入口径：import_ready；重分类：手动工具/扳手 -> 工具量具/手动工具；分类置信度：high；梅开两用扳手属于手动工具。	2026-07-03
PIPE-000491	不锈钢球阀	材质：304；公称通径：DN20		管材管件阀门/阀门	只			304不锈钢球阀DN20	PIPE-000491 不锈钢球阀 阀门/球阀 只 材质：304 公称通径：DN20 304不锈钢球阀DN20 304 DN20			candidate	needs_review	clarify_specs_before_use	purchase_2024_candidate_rows=2307；purchase_2024_source_rows=2308；draft_sku_id=SKU-DRAFT-002281	缺失规格：压力等级；连接方式；整理依据：连接方式/压力等级缺失，会影响球阀SKU区分；导入口径：do_not_import_missing_specs；重分类：阀门/球阀 -> 管材管件阀门/阀门；分类置信度：high；样例均为不锈钢球阀，口径/品牌为规格差异。	2026-07-03
PIPE-000492	不锈钢球阀	材质：304；公称通径：DN15		管材管件阀门/阀门	只			304不锈钢球阀DN15	PIPE-000492 不锈钢球阀 阀门/球阀 只 材质：304 公称通径：DN15 304不锈钢球阀DN15 304 DN15			candidate	needs_review	clarify_specs_before_use	purchase_2024_candidate_rows=2308；purchase_2024_source_rows=2309；draft_sku_id=SKU-DRAFT-002282	缺失规格：压力等级；连接方式；整理依据：连接方式/压力等级缺失，会影响球阀SKU区分；导入口径：do_not_import_missing_specs；重分类：阀门/球阀 -> 管材管件阀门/阀门；分类置信度：high；样例均为不锈钢球阀，口径/品牌为规格差异。	2026-07-03
CHEM-000163	黄油嘴	螺纹：M10		设备备件/通用机械备件	只			黄油嘴M10	CHEM-000163 黄油嘴 润滑系统/黄油嘴 只 螺纹：M10 黄油嘴M10 M10			candidate	needs_review	clarify_specs_before_use	purchase_2024_candidate_rows=2309；purchase_2024_source_rows=2310；draft_sku_id=SKU-DRAFT-002283	缺失规格：品牌；型号；类型；容量；颜色；整理依据：角度/螺距缺失，会影响黄油嘴SKU区分；导入口径：do_not_import_missing_specs；重分类：润滑系统/黄油嘴 -> 设备备件/通用机械备件；分类置信度：high；黄油嘴是设备润滑系统小备件，不是化工油品。	2026-07-03
CHEM-000164	黄油嘴	螺纹：M12		设备备件/通用机械备件	只			黄油嘴M12	CHEM-000164 黄油嘴 润滑系统/黄油嘴 只 螺纹：M12 黄油嘴M12 M12			candidate	needs_review	clarify_specs_before_use	purchase_2024_candidate_rows=2310；purchase_2024_source_rows=2311；draft_sku_id=SKU-DRAFT-002284	缺失规格：品牌；型号；类型；容量；颜色；整理依据：角度/螺距缺失，会影响黄油嘴SKU区分；导入口径：do_not_import_missing_specs；重分类：润滑系统/黄油嘴 -> 设备备件/通用机械备件；分类置信度：high；黄油嘴是设备润滑系统小备件，不是化工油品。	2026-07-03
CHEM-000165	黄油嘴	角度：45度；螺纹：M6		设备备件/通用机械备件	只			黄油嘴45度M6	CHEM-000165 黄油嘴 润滑系统/黄油嘴 只 角度：45度 螺纹：M6 黄油嘴45度M6 45度 M6			candidate	needs_review	clarify_specs_before_use	purchase_2024_candidate_rows=2311；purchase_2024_source_rows=2312；draft_sku_id=SKU-DRAFT-002285	缺失规格：材质；整理依据：螺距/材质缺失，会影响黄油嘴SKU区分；导入口径：do_not_import_missing_specs；重分类：润滑系统/黄油嘴 -> 设备备件/通用机械备件；分类置信度：high；黄油嘴是设备润滑系统小备件，不是化工油品。	2026-07-03
CHEM-000166	黄油嘴	角度：45度；螺纹：M10		设备备件/通用机械备件	只			黄油嘴45度M10	CHEM-000166 黄油嘴 润滑系统/黄油嘴 只 角度：45度 螺纹：M10 黄油嘴45度M10 45度 M10			candidate	needs_review	clarify_specs_before_use	purchase_2024_candidate_rows=2312；purchase_2024_source_rows=2313；draft_sku_id=SKU-DRAFT-002286	缺失规格：材质；整理依据：螺距/材质缺失，会影响黄油嘴SKU区分；导入口径：do_not_import_missing_specs；重分类：润滑系统/黄油嘴 -> 设备备件/通用机械备件；分类置信度：high；黄油嘴是设备润滑系统小备件，不是化工油品。	2026-07-03
PIPE-000493	不锈钢球阀	材质：304；公称通径：DN10		管材管件阀门/阀门	只			304不锈钢球阀DN10	PIPE-000493 不锈钢球阀 阀门/球阀 只 材质：304 公称通径：DN10 304不锈钢球阀DN10 304 DN10			candidate	needs_review	clarify_specs_before_use	purchase_2024_candidate_rows=2313；purchase_2024_source_rows=2314；draft_sku_id=SKU-DRAFT-002287	缺失规格：压力等级；连接方式；整理依据：连接方式/压力等级缺失，会影响球阀SKU区分；导入口径：do_not_import_missing_specs；重分类：阀门/球阀 -> 管材管件阀门/阀门；分类置信度：high；样例均为不锈钢球阀，口径/品牌为规格差异。	2026-07-03
PIPE-000494	不锈钢球阀	材质：304；公称通径：DN8		管材管件阀门/阀门	只			304不锈钢球阀DN8	PIPE-000494 不锈钢球阀 阀门/球阀 只 材质：304 公称通径：DN8 304不锈钢球阀DN8 304 DN8			candidate	needs_review	clarify_specs_before_use	purchase_2024_candidate_rows=2314；purchase_2024_source_rows=2315；draft_sku_id=SKU-DRAFT-002288	缺失规格：压力等级；连接方式；整理依据：连接方式/压力等级缺失，会影响球阀SKU区分；导入口径：do_not_import_missing_specs；重分类：阀门/球阀 -> 管材管件阀门/阀门；分类置信度：high；样例均为不锈钢球阀，口径/品牌为规格差异。	2026-07-03
SPARE-000142	电动油脂泵	电压：380V；容量：8L；出口数：4出口		施工机具设备/泵类设备	台			电动油脂泵380V-8L-4出口	SPARE-000142 电动油脂泵 润滑系统/油脂泵 台 电压：380V 容量：8L 出口数：4出口 电动油脂泵380V-8L-4出口 380V 8L 4出口			candidate	needs_review	clarify_specs_before_use	purchase_2024_candidate_rows=2315；purchase_2024_source_rows=2316；draft_sku_id=SKU-DRAFT-002289	缺失规格：品牌；流量；整理依据：品牌/压力/流量缺失，会影响油脂泵SKU区分；导入口径：do_not_import_missing_specs；重分类：润滑系统/油脂泵 -> 施工机具设备/泵类设备；分类置信度：medium；电动油脂泵为供脂泵装置，按泵类设备归入。	2026-07-03
SAFE-000132	铝合金梯	材质：铝合金；特征：加厚；高度：4m		工具量具/登高工具	部			加厚铝合金梯子4m	SAFE-000132 铝合金梯 安全防护/登高工具 部 材质：铝合金 特征：加厚 高度：4m 加厚铝合金梯子4m 铝合金 加厚 4m			candidate	needs_review	clarify_specs_before_use	purchase_2024_candidate_rows=2316；purchase_2024_source_rows=2317；draft_sku_id=SKU-DRAFT-002290	缺失规格：类型；规格；安全等级；认证标准；整理依据：承重/结构形式/安全认证缺失，会影响登高工具SKU区分；导入口径：do_not_import_missing_specs；重分类：安全防护/登高工具 -> 工具量具/登高工具；分类置信度：high；新建二级登高工具；梯子是登高作业工具，不是人员防护用品。	2026-07-03
TOOL-000342	LED探照灯	结构：手提式；光源：LED		电气电料/照明灯具	个			手提式探照灯LED	TOOL-000342 LED探照灯 工具/照明工具 个 结构：手提式 光源：LED 手提式探照灯LED 手提式 LED			candidate	needs_review	clarify_specs_before_use	purchase_2024_candidate_rows=2317；purchase_2024_source_rows=2318；draft_sku_id=SKU-DRAFT-002291	缺失规格：功率；整理依据：功率/亮度/续航缺失，无法稳定区分探照灯SKU；导入口径：do_not_import_missing_specs；重分类：工具/照明工具 -> 电气电料/照明灯具；分类置信度：medium；探照灯本质为照明器具，旧“工具”口径不作为分类。	2026-07-03
SPARE-000143	聚氨酯泡沫填缝剂	材质：聚氨酯泡沫；用途：填缝		化工胶粘涂料/密封材料	瓶			聚氨酯泡沫填缝剂	SPARE-000143 聚氨酯泡沫填缝剂 化工辅料/密封填缝材料 瓶 材质：聚氨酯泡沫 用途：填缝 聚氨酯泡沫 填缝			candidate	needs_review	clarify_specs_before_use	purchase_2024_candidate_rows=2318；purchase_2024_source_rows=2319；draft_sku_id=SKU-DRAFT-002292	缺失规格：品牌；容量；整理依据：品牌/容量缺失，无法区分填缝剂SKU；导入口径：do_not_import_missing_specs；重分类：化工辅料/密封填缝材料 -> 化工胶粘涂料/密封材料；分类置信度：high；泡沫填缝剂用于填缝密封。	2026-07-03
ADMIN-000071	竹扫把	材质：竹；规格：大		清洁办公后勤/清洁工具	把			大竹扫把	ADMIN-000071 竹扫把 清洁用品/扫把 把 材质：竹 规格：大 大竹扫把 竹 大			candidate	usable	confirm_before_use	purchase_2024_candidate_rows=2319；purchase_2024_source_rows=2320；draft_sku_id=SKU-DRAFT-002293	缺失规格：长度；宽度；整理依据：长度/宽度缺失，按“大”规格先建候选；导入口径：confirm_then_import；重分类：清洁用品/扫把 -> 清洁办公后勤/清洁工具；分类置信度：high；竹扫把是清洁工具。	2026-07-03
ADMIN-000072	塑料扫把	材质：塑料		清洁办公后勤/清洁工具	把			塑料扫把	ADMIN-000072 塑料扫把 清洁用品/扫把 把 材质：塑料 塑料			candidate	needs_review	clarify_specs_before_use	purchase_2024_candidate_rows=2320；purchase_2024_source_rows=2321；draft_sku_id=SKU-DRAFT-002294	缺失规格：规格；整理依据：规格/款式缺失，无法稳定区分扫把SKU；导入口径：do_not_import_missing_specs；重分类：清洁用品/扫把 -> 清洁办公后勤/清洁工具；分类置信度：high；扫把为清洁工具。	2026-07-03
SAFE-000133	帆布手套	材质：帆布		劳保防护/手套	付			帆布手套	SAFE-000133 帆布手套 劳保用品/手套 付 材质：帆布 帆布			candidate	needs_review	clarify_specs_before_use	purchase_2024_candidate_rows=2321；purchase_2024_source_rows=2322；draft_sku_id=SKU-DRAFT-002295	缺失规格：规格；整理依据：规格/克重缺失，会影响手套SKU区分；导入口径：do_not_import_missing_specs；重分类：劳保用品/手套 -> 劳保防护/手套；分类置信度：high；帆布手套为劳保手套，旧劳保耗材不作分类。	2026-07-03
PIPE-000495	不锈钢电动法兰蝶阀	材质：304；结构：重体；驱动：电动；连接：法兰；公称通径：DN80		管材管件阀门/阀门	只			304不锈钢重体电动法兰蝶阀DN80	PIPE-000495 不锈钢电动法兰蝶阀 阀门/蝶阀 只 材质：304 结构：重体 驱动：电动 连接：法兰 公称通径：DN80 304不锈钢重体电动法兰蝶阀DN80 304 重体 电动 法兰 DN80			candidate	needs_review	clarify_specs_before_use	purchase_2024_candidate_rows=2322；purchase_2024_source_rows=2323；draft_sku_id=SKU-DRAFT-002296	缺失规格：压力等级；电压；整理依据：电压/压力等级/密封材质缺失，会影响蝶阀SKU区分；导入口径：do_not_import_missing_specs；重分类：阀门/蝶阀 -> 管材管件阀门/阀门；分类置信度：high；电动法兰蝶阀属于管路阀门，驱动方式为属性。	2026-07-03
TOOL-000343	二坑二槽钻头	品牌：博世；柄型：二坑二槽；规格：Φ10*160		工具耗材/钻头	支			博世二坑二槽钻头Φ10*160	TOOL-000343 二坑二槽钻头 工具耗材/钻头 支 品牌：博世 柄型：二坑二槽 规格：Φ10*160 博世二坑二槽钻头Φ10*160 博世 二坑二槽 Φ10*160	博世		candidate	usable	confirm_before_use	purchase_2024_candidate_rows=2323；purchase_2024_source_rows=2324；draft_sku_id=SKU-DRAFT-002297	缺失规格：型号；整理依据：材质/适用对象未明，按品牌/柄型/规格先建候选；导入口径：confirm_then_import	2026-07-03
TOOL-000344	二坑二槽钻头	品牌：博世；柄型：二坑二槽；规格：Φ14*160		工具耗材/钻头	支			博世二坑二槽钻头Φ14*160	TOOL-000344 二坑二槽钻头 工具耗材/钻头 支 品牌：博世 柄型：二坑二槽 规格：Φ14*160 博世二坑二槽钻头Φ14*160 博世 二坑二槽 Φ14*160	博世		candidate	usable	confirm_before_use	purchase_2024_candidate_rows=2324；purchase_2024_source_rows=2325；draft_sku_id=SKU-DRAFT-002298	缺失规格：型号；整理依据：材质/适用对象未明，按品牌/柄型/规格先建候选；导入口径：confirm_then_import	2026-07-03
TOOL-000345	二坑二槽钻头	品牌：博世；柄型：二坑二槽；规格：Φ16*200		工具耗材/钻头	支			博世二坑二槽钻头Φ16*200	TOOL-000345 二坑二槽钻头 工具耗材/钻头 支 品牌：博世 柄型：二坑二槽 规格：Φ16*200 博世二坑二槽钻头Φ16*200 博世 二坑二槽 Φ16*200	博世		candidate	usable	confirm_before_use	purchase_2024_candidate_rows=2325；purchase_2024_source_rows=2326；draft_sku_id=SKU-DRAFT-002299	缺失规格：型号；整理依据：材质/适用对象未明，按品牌/柄型/规格先建候选；导入口径：confirm_then_import	2026-07-03
CHEM-000167	黄油枪	结构：双柱		工具量具/手动工具	把			双柱黄油枪	CHEM-000167 黄油枪 润滑工具/黄油枪 把 结构：双柱 双柱黄油枪 双柱			candidate	needs_review	clarify_specs_before_use	purchase_2024_candidate_rows=2326；purchase_2024_source_rows=2327；draft_sku_id=SKU-DRAFT-002300	缺失规格：容量；整理依据：容量/压力/接口缺失，无法稳定区分黄油枪SKU；导入口径：do_not_import_missing_specs；重分类：润滑工具/黄油枪 -> 工具量具/手动工具；分类置信度：high；黄油枪为手动加注润滑工具。	2026-07-03
MAT-000251	抗盐膨润土	特性：抗盐		化工胶粘涂料/膨润土	吨			抗盐膨润土	MAT-000251 抗盐膨润土 化工材料/膨润土 吨 特性：抗盐 抗盐			candidate	needs_review	clarify_specs_before_use	purchase_2024_candidate_rows=2327；purchase_2024_source_rows=2328；draft_sku_id=SKU-DRAFT-002301	缺失规格：型号；整理依据：型号/指标/用途缺失，会影响膨润土SKU区分；导入口径：do_not_import_missing_specs；重分类：化工材料/膨润土 -> 化工胶粘涂料/膨润土；分类置信度：medium；膨润土为施工化工材料；推荐无对应二级，按膨润土新建。	2026-07-03
