type_id	top_group	material_family	standard_name	definition	includes	excludes	governance_status	revision	source_hash	prompt_version	generator_model	reviewer_model
MT-577B97F325BD	管材管件阀门	阀门	浮球阀	通过浮球或电动控制水位并自动补水/断水的阀门。	电动浮球阀、带线浮球阀	水箱进水阀配件	frozen	1	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-92A9B34FE9A4	管材管件阀门	阀门	混水阀	将冷水和热水混合后输出的阀门。	冷热水阀	冷热水龙头（带出水管）	frozen	1	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-8D95FADCFD52	管材管件阀门	阀门	球阀	以球体旋转90度实现启闭的阀门。	不锈钢球阀、PPR球阀、高压球阀	蝶阀、截止阀	frozen	1	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-1C76E756D933	管材管件阀门	阀门	蝶阀	以蝶板旋转实现启闭的阀门。	法兰电动蝶阀、沟槽蝶阀、手动蝶阀	球阀	frozen	1	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-E1B1666ADC55	管材管件阀门	阀门	角阀	进出水口呈直角的三通式截止阀门，用于洁具/厨卫供水。	不锈钢角阀、铜角阀	球阀、混水阀	frozen	1	f2cc1c30ac06108429e2b801b7352cdd33e5aee8b7164e1f98de050516fccb50	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-C5438E1E84B1	紧固件与连接件	垫圈/垫片	垫片	用于分散压力、密封或调整间隙的片状零件，包括普通垫片和加厚垫片。	普通垫片、加厚垫片、非标尺寸垫片	弹簧垫圈、平垫圈	review_required	1	12e5991bf457dd30168fbfcb5c76311957d52b98fe0b961912405536b2e25f24	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-ACBA3BC18A00	紧固件与连接件	垫圈/垫片	平垫圈	用于螺栓/螺母承压面的普通平垫圈。	M14/M30/M27/M8镀锌平垫	弹簧垫圈、加厚垫片	review_required	1	12e5991bf457dd30168fbfcb5c76311957d52b98fe0b961912405536b2e25f24	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-1927AFDD6E07	紧固件与连接件	垫圈/垫片	弹簧垫圈	具有弹性和防松功能的开口垫圈。	M14/M27/M30弹簧垫片	平垫圈	review_required	1	12e5991bf457dd30168fbfcb5c76311957d52b98fe0b961912405536b2e25f24	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-35684B49BF52	紧固件与连接件	扣件/连接件	S型挂钩	S形弯钩，用于吊挂或连接。	大号S型挂钩、承重型挂钩	热水器挂钩、膨胀钩	review_required	1	2d5db910e8b9bd15193c071f6debcd8d294b8a68b2fe37b03d6e5651d7d11f74	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-ECC31EF697C6	紧固件与连接件	扣件/连接件	万向扣件	可在任意角度旋转连接的脚手架扣件。	万向扣件	十字扣件、直接扣件	review_required	1	2d5db910e8b9bd15193c071f6debcd8d294b8a68b2fe37b03d6e5651d7d11f74	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-E2220FDC8EF9	紧固件与连接件	扣件/连接件	十字扣件	用于两管交叉垂直连接的脚手架扣件。	十字扣件	万向扣件、直接扣件	review_required	1	2d5db910e8b9bd15193c071f6debcd8d294b8a68b2fe37b03d6e5651d7d11f74	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-42D96A4577C3	紧固件与连接件	扣件/连接件	山型卡	用于模板工程中卡固对拉螺栓的山形卡件。	M14山型卡	管卡、蝴蝶扣	review_required	1	2d5db910e8b9bd15193c071f6debcd8d294b8a68b2fe37b03d6e5651d7d11f74	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-C26D03EE7509	紧固件与连接件	扣件/连接件	止水蝴蝶扣	带止水片和蝴蝶形卡口的对拉螺栓卡件。	止水蝴蝶扣	山型卡、普通蝴蝶扣	review_required	1	2d5db910e8b9bd15193c071f6debcd8d294b8a68b2fe37b03d6e5651d7d11f74	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-E6CC6F41CD0C	紧固件与连接件	扣件/连接件	热水器挂钩	用于挂装热水器的承重挂钩。	不锈钢热水器挂钩	S型挂钩、膨胀钩	review_required	1	2d5db910e8b9bd15193c071f6debcd8d294b8a68b2fe37b03d6e5651d7d11f74	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-5AA1B3DFCEBB	紧固件与连接件	扣件/连接件	直接扣件	用于两管直线对接的脚手架扣件。	直接扣件	十字扣件、万向扣件	review_required	1	2d5db910e8b9bd15193c071f6debcd8d294b8a68b2fe37b03d6e5651d7d11f74	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-F3F158D6CCF3	紧固件与连接件	扣件/连接件	角码	L形连接件，用于直角固定连接。	L型不锈钢角码	山型卡、角铁	review_required	1	2d5db910e8b9bd15193c071f6debcd8d294b8a68b2fe37b03d6e5651d7d11f74	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-EEC461601FA6	紧固件与连接件	扣件/连接件	钢筋接驳器	用于连接钢筋的机械连接套筒。	钢筋接驳器	钢筋套筒（如规格不同仍属此类）	review_required	1	2d5db910e8b9bd15193c071f6debcd8d294b8a68b2fe37b03d6e5651d7d11f74	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-600F50C070B4	紧固件与连接件	管卡/抱箍	卡槽	用于固定管道或导轨的槽形金属构件。	不锈钢卡槽	卡槽导轨、管卡	review_required	1	e67c615d73a582b0a614f4d0034d7e8d118325c929d6a51313fbfc37c593ff35	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-AE495F6536BA	紧固件与连接件	管卡/抱箍	卡槽导轨	与卡槽配合使用的导轨，适配一定管径。	注浆管卡槽导轨	卡槽	review_required	1	e67c615d73a582b0a614f4d0034d7e8d118325c929d6a51313fbfc37c593ff35	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-FDD7DB56BC18	紧固件与连接件	管卡/抱箍	卡箍	用于抱紧固定管道的环形紧固件。	重型矿井卡箍、DN150/DN50卡箍	抱箍、管卡	review_required	1	e67c615d73a582b0a614f4d0034d7e8d118325c929d6a51313fbfc37c593ff35	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-86A7EBA4236B	紧固件与连接件	管卡/抱箍	抱箍	围绕管道或构件外壁抱紧固定的金属箍。	双卡抱箍、加厚抱箍、铝合金抱箍	卡箍、管卡	review_required	1	e67c615d73a582b0a614f4d0034d7e8d118325c929d6a51313fbfc37c593ff35	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-538F15C36CA2	紧固件与连接件	管卡/抱箍	水管钩	用于钩挂固定水管的钩形件。	水管钩	S型挂钩、热水器挂钩	review_required	1	e67c615d73a582b0a614f4d0034d7e8d118325c929d6a51313fbfc37c593ff35	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-F7332C0D9E4F	紧固件与连接件	管卡/抱箍	管卡	用于将管道固定在墙面或支架上的卡子。	重型管卡、PPR管卡、PVC管卡	管夹、骑马卡	review_required	1	e67c615d73a582b0a614f4d0034d7e8d118325c929d6a51313fbfc37c593ff35	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-B81F004D63BE	紧固件与连接件	管卡/抱箍	管夹	用于固定单根或多根管道的夹持件，可多联。	单管夹、六联管夹、重型管夹	管卡、卡箍	review_required	1	e67c615d73a582b0a614f4d0034d7e8d118325c929d6a51313fbfc37c593ff35	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-9640B3CF481D	紧固件与连接件	管卡/抱箍	管箍	用于将软管或管道端口箍紧的环形金属件。	不锈钢管箍	管卡、抱箍	review_required	1	e67c615d73a582b0a614f4d0034d7e8d118325c929d6a51313fbfc37c593ff35	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-BBADC6FC54E6	紧固件与连接件	管卡/抱箍	骑马卡	U形骑马式管卡，用于固定管道。	不锈钢骑马卡、镀锌骑马卡	管卡、管夹	review_required	1	e67c615d73a582b0a614f4d0034d7e8d118325c929d6a51313fbfc37c593ff35	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-948FDC7C0C55	紧固件与连接件	膨胀锚栓	膨胀钩	尾部为膨胀锚固结构、端部为钩形的锚固件。	镀锌膨胀钩	膨胀锚栓、S型挂钩	frozen	1	1b08f3d31b51f18ac904f098e370ebc6bad9565e4e8bbb9133abee8eab71a5f1	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-0A950F7E0187	紧固件与连接件	膨胀锚栓	膨胀锚栓	通过膨胀套管锚固在混凝土等基材上的螺栓。	膨胀螺丝、爆炸螺丝	膨胀钩、化学锚栓	frozen	1	1b08f3d31b51f18ac904f098e370ebc6bad9565e4e8bbb9133abee8eab71a5f1	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-8AE4D626B8FD	紧固件与连接件	螺丝/螺栓	T型螺丝套件	T形螺栓与平垫、弹垫、螺母组成的套件。	T型螺丝套件	外六角螺栓套件	review_required	1	22a27702e7f09514c5c93d99c5f51bc6d610f31c3e400ce60cfeeda088374528	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-131809A261F8	紧固件与连接件	螺丝/螺栓	U型螺栓	U形弯曲的螺栓，用于管卡或悬挂固定。	U型螺栓、骑马螺丝	骑马卡（管卡件）	review_required	1	22a27702e7f09514c5c93d99c5f51bc6d610f31c3e400ce60cfeeda088374528	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-755001DAADB7	紧固件与连接件	螺丝/螺栓	不锈钢螺丝	由不锈钢制成的通用螺丝。	M5.5*32不锈钢螺丝	不锈钢螺丝套件、自攻螺丝	review_required	1	22a27702e7f09514c5c93d99c5f51bc6d610f31c3e400ce60cfeeda088374528	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-69A0E427023B	紧固件与连接件	螺丝/螺栓	不锈钢螺丝套件	不锈钢螺丝与垫片等配件组成的套件。	不锈钢M6*20螺丝带平弹垫	不锈钢螺丝（单件）	review_required	1	22a27702e7f09514c5c93d99c5f51bc6d610f31c3e400ce60cfeeda088374528	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-275FAE855873	紧固件与连接件	螺丝/螺栓	内六角螺丝	头部为内六角孔、常用于高强度连接的螺丝。	内六角螺丝、内六角螺栓	内六角螺丝套件、外六角螺栓	review_required	1	22a27702e7f09514c5c93d99c5f51bc6d610f31c3e400ce60cfeeda088374528	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-B23E049452E5	紧固件与连接件	螺丝/螺栓	内六角螺丝套件	内六角螺丝与平垫、弹垫或螺母组成的套件。	不锈钢内六角M5系列带平弹垫	内六角螺丝（单件）	review_required	1	22a27702e7f09514c5c93d99c5f51bc6d610f31c3e400ce60cfeeda088374528	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-664197807A55	紧固件与连接件	螺丝/螺栓	十字螺丝	头部带十字槽的普通机械螺丝。	M5×60十字螺丝	自攻螺丝、钻尾螺丝	review_required	1	22a27702e7f09514c5c93d99c5f51bc6d610f31c3e400ce60cfeeda088374528	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-4BD2009DE4A5	紧固件与连接件	螺丝/螺栓	圆头螺丝套件	圆头螺丝与垫圈组成的套件。	M5*70圆头螺丝带平弹垫	十字螺丝、螺丝套件	review_required	1	22a27702e7f09514c5c93d99c5f51bc6d610f31c3e400ce60cfeeda088374528	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-54F0098B9EB5	紧固件与连接件	螺丝/螺栓	外六角螺栓	头部为外六角形的螺栓，用于螺栓连接。	6.8级螺栓、8.8级螺栓、外六角螺栓	内六角螺丝、管片螺栓	review_required	1	22a27702e7f09514c5c93d99c5f51bc6d610f31c3e400ce60cfeeda088374528	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-926A17646F58	紧固件与连接件	螺丝/螺栓	外六角螺栓套件	外六角螺栓与配套垫圈/螺母组成的套件。	M22*100外六角螺栓套件	外六角螺栓（单件）、螺丝套件	review_required	1	22a27702e7f09514c5c93d99c5f51bc6d610f31c3e400ce60cfeeda088374528	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-ADDC440B3D3D	紧固件与连接件	螺丝/螺栓	管片螺栓	用于隧道管片环向/纵向连接的特种螺栓。	8.8级M24×150管片螺栓	普通外六角螺栓、鱼尾螺栓	review_required	1	22a27702e7f09514c5c93d99c5f51bc6d610f31c3e400ce60cfeeda088374528	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-33314DBCFB5A	紧固件与连接件	螺丝/螺栓	自攻螺丝	可自行攻出配合螺纹的紧固螺丝，用于薄板或非金属材料。	十字/六角自攻螺丝	钻尾螺丝	review_required	1	22a27702e7f09514c5c93d99c5f51bc6d610f31c3e400ce60cfeeda088374528	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-1C86AD74DABB	紧固件与连接件	螺丝/螺栓	螺丝套件	多种规格或带配套垫圈/螺母的通用螺丝组件。	8.8级镀锌螺丝套件、M20*35带平弹垫	T型/圆头/内六角/高强度专用螺丝套件	review_required	1	22a27702e7f09514c5c93d99c5f51bc6d610f31c3e400ce60cfeeda088374528	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-7CC28F9690C4	紧固件与连接件	螺丝/螺栓	钻尾螺丝	尾部带钻头、可自行钻孔攻丝的螺丝。	碳钢镀锌钻尾螺丝	自攻螺丝、普通螺丝	review_required	1	22a27702e7f09514c5c93d99c5f51bc6d610f31c3e400ce60cfeeda088374528	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-CACDBAC7EA13	紧固件与连接件	螺丝/螺栓	高强度全牙螺栓	全螺纹形式、合金钢材质的高强度螺栓。	12.9级全牙螺栓带/不带平弹垫	普通高强度螺栓（非全牙）	review_required	1	22a27702e7f09514c5c93d99c5f51bc6d610f31c3e400ce60cfeeda088374528	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-ABD856ADDBA3	紧固件与连接件	螺丝/螺栓	高强度螺丝套件	高强度合金钢螺丝与平垫/弹垫等组成的套件。	8.8级发黑/镀锌高强度螺丝套件	普通螺丝套件、高强度螺栓（单件）	review_required	1	22a27702e7f09514c5c93d99c5f51bc6d610f31c3e400ce60cfeeda088374528	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-6C0FF6E30774	紧固件与连接件	螺丝/螺栓	高强度螺栓	高强度合金钢螺栓，通常为10.9或12.9级。	12.9级M30*100、10.8级M30*80高强度螺栓	高强度全牙螺栓、高强度螺丝套件	review_required	1	22a27702e7f09514c5c93d99c5f51bc6d610f31c3e400ce60cfeeda088374528	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-566BCD48A53F	紧固件与连接件	螺丝/螺栓	鱼尾螺栓	用于钢轨鱼尾板连接的特殊螺栓，带鱼尾形防转结构。	M10/M14/M16鱼尾螺栓	管片螺栓、普通螺栓	review_required	1	22a27702e7f09514c5c93d99c5f51bc6d610f31c3e400ce60cfeeda088374528	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-BE833CCCABED	紧固件与连接件	螺杆/丝杆	全螺纹丝杆	全牙形螺纹的丝杆，长度较长，用于对拉或悬挂。	M14×700、M30×1000、M12×1000全螺纹丝杆	短螺杆、螺栓	frozen	1	4b19ec71e9f42bc24a734dd045b7fcd43a87862a8cd3972420d5dab04bec1bda	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-8250372BC1E7	紧固件与连接件	螺杆/丝杆	螺杆	通用短螺杆或带螺纹杆件。	M20*70、M20*50、M16*60、M48*120螺杆	全螺纹丝杆、螺栓	frozen	1	4b19ec71e9f42bc24a734dd045b7fcd43a87862a8cd3972420d5dab04bec1bda	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-033B2F7CA899	紧固件与连接件	螺母	螺母	与螺栓或螺杆配合的通用螺纹紧固件。	M系列碳钢螺母	防松螺母	frozen	1	5410b64fa232b7a1851450b1b2fbe6a10d770f5aaaedb43ee2a3e6a7af38c0bf	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-99FF090373BB	紧固件与连接件	螺母	防松螺母	具有防松脱结构的螺母，如尼龙锁紧或全金属锁紧。	M24碳钢防松螺母、M20不锈钢防松螺母	普通螺母	frozen	1	5410b64fa232b7a1851450b1b2fbe6a10d770f5aaaedb43ee2a3e6a7af38c0bf	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-E9CCD3B7126C	紧固件与连接件	钉类	水泥钉	用于在混凝土或砖墙上钉固的淬硬钢钉，通常盒装。	25mm/40mm水泥钉	钢钉、铁钉	frozen	1	5bf2418a0a6886df3c4346785f5dcd8c59838cee46221914657c8cab7fd7e2c2	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-350F690ACEEC	紧固件与连接件	钉类	钢钉	普通钢质圆钉，通常盒装。	25mm钢钉	水泥钉、铁钉	frozen	1	5bf2418a0a6886df3c4346785f5dcd8c59838cee46221914657c8cab7fd7e2c2	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-C2F8DEE7ACA5	紧固件与连接件	钉类	铁钉	低碳钢丝制成的通用铁钉，多散装。	2寸/3寸铁钉	钢钉、水泥钉	frozen	1	5bf2418a0a6886df3c4346785f5dcd8c59838cee46221914657c8cab7fd7e2c2	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-61B9E5E11D72	紧固件与连接件	销/卡簧	卡簧	安装在轴或孔内的弹性挡圈。	内卡簧	弹性销、开口销	frozen	1	be6c58e4981abeb6c4141ee9a774052f83a5558e1372423826999e4b484c09a5	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-277D98364049	紧固件与连接件	销/卡簧	开口销	尾部可张开防脱的销钉。	M3*60开口销	弹性销、钢销	frozen	1	be6c58e4981abeb6c4141ee9a774052f83a5558e1372423826999e4b484c09a5	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-94547C297F6B	紧固件与连接件	销/卡簧	弹性销	弹性圆柱销，靠弹性张力固定在孔内。	M4*28、M6*28弹簧钢弹性销	开口销、钢销	frozen	1	be6c58e4981abeb6c4141ee9a774052f83a5558e1372423826999e4b484c09a5	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-82057F0CD79F	紧固件与连接件	销/卡簧	钢销	实心钢质定位销或连接销。	14mm*1m钢销	弹性销、开口销	frozen	1	be6c58e4981abeb6c4141ee9a774052f83a5558e1372423826999e4b484c09a5	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-C9482E8FF4CC	设备备件	传动件	万向脚轮	可在平面上自由转向的脚轮，用于设备或小车底部。	3寸橡胶万向脚轮；带刹车万向脚轮	定向脚轮；车轮胎套件	frozen	1	b26397fa2bb6fba2281649aa0e27890eb7abcf48f9ba9a0edaa92b290e388d71	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
MT-F418DA9EFFF3	设备备件	传动件	传动皮带	用于传递机械动力的环状皮带，按具体型号确定截面和长度。	BLI1753、XPL2800、XPL2650、1041等传动皮带	平板输送带	frozen	1	b26397fa2bb6fba2281649aa0e27890eb7abcf48f9ba9a0edaa92b290e388d71	material-type-dictionary-v0.5	deepseek-v4-flash	deepseek-v4-flash
